yfips,year,fips,state,us_state_or_territory,county_name,total_pop,total_pop_15to64,female_pop_15to64,male_pop_15to64,asian_pop_15to64,black_pop_15to64,latino_pop_15to64,native_pop_15to64,other_pop_15to64,white_pop_15to64,urbanicity,region,division,commuting_zone,metro_area,land_area,total_jail_adm,total_jail_adm_dcrp,female_jail_adm_dcrp,male_jail_adm_dcrp,total_jail_pop,female_jail_pop,male_jail_pop,asian_jail_pop,black_jail_pop,latino_jail_pop,native_jail_pop,white_jail_pop,total_jail_pretrial,female_jail_pretrial,male_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp,female_jail_pop_dcrp,male_jail_pop_dcrp,total_prison_pop,female_prison_pop,male_prison_pop,asian_prison_pop,black_prison_pop,latino_prison_pop,native_prison_pop,other_prison_pop,white_prison_pop,total_prison_adm,female_prison_adm,male_prison_adm,asian_prison_adm,black_prison_adm,latino_prison_adm,native_prison_adm,other_prison_adm,white_prison_adm,num_facilites,num_employees,confined_pop,capacity,ucr_population,index_crime,violent_crime,property_crime,murder_crime,rape_crime,robbery_crime,agr_assault_crime,burglary_crime,larceny_crime,mv_theft_crime,arson_crime
197428147,1974,28147,MS,Mississippi,Walthall County,12505,7232,3770,3462,,2688,,,5,4539,rural,South,East South Central,34,,403.928,0,,,,6,0,6,,,,,,3,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197528147,1975,28147,MS,Mississippi,Walthall County,12870,7480,3900,3580,,2805,,,7,4668,rural,South,East South Central,34,,403.928,0,,,,6.5,0,6.5,,,,,,3.25,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197628147,1976,28147,MS,Mississippi,Walthall County,13268,7741,4026,3715,,2902,,,9,4830,rural,South,East South Central,34,,403.928,0,,,,7,0,7,,,,,,3.5,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197728147,1977,28147,MS,Mississippi,Walthall County,13520,7887,4089,3798,,2953,,,12,4922,rural,South,East South Central,34,,403.928,0,,,,7.5,0,7.5,,,,,,3.75,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12908,67,12,55,2,0,3,7,34,17,4,0
197828147,1978,28147,MS,Mississippi,Walthall County,13743,8012,4147,3865,,2998,,,13,5001,rural,South,East South Central,34,,403.928,208.5714,,,,8,1,8,,,,,,4,1,2,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12857,111,14,97,4,2,0,8,67,24,6,0
197928147,1979,28147,MS,Mississippi,Walthall County,13690,7945,4100,3845,,2973,,,14,4958,rural,South,East South Central,34,,403.928,226.8571,,,,10.4,1,10.2,,,,,,5,1,2.4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
198028147,1980,28147,MS,Mississippi,Walthall County,13724,7949,4094,3855,,3000,,,14,4935,rural,South,East South Central,34,,403.928,245.1428,,,,12.8,1,12.4,,,,,,6,1,2.8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11831,139,5,134,0,0,3,2,60,60,13,1
198128147,1981,28147,MS,Mississippi,Walthall County,13599,7896,4064,3832,,2997,,,14,4885,rural,South,East South Central,34,,403.928,263.4286,,,,15.2,1,14.6,,,,,,7,1,3.2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13930,149,30,119,4,0,3,23,45,67,6,1
198228147,1982,28147,MS,Mississippi,Walthall County,13599,7915,4068,3847,,3018,,,15,4882,rural,South,East South Central,34,,403.928,281.7143,,,,17.6,1,16.8,,,,,,8,1,3.6,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14046,159,14,145,3,3,1,7,103,26,7,9
198328147,1983,28147,MS,Mississippi,Walthall County,13633,7939,4080,3859,,3040,,,20,4879,rural,South,East South Central,34,,403.928,300,,,,20,1,19,,,,,,9,1,4,10,0,0,0,0,0,,,,10,,,0,7,0,0,3,,5,0,5,0,5,0,0,0,0,0,0,0,0,2056,27,0,27,0,0,0,0,5,21,1,0
198428147,1984,28147,MS,Mississippi,Walthall County,13772,8030,4122,3908,,3091,,,20,4919,rural,South,East South Central,34,,403.928,326.4,,,,18.2,0,17.2,,,,,,9,1,4.4,9,0,0,0,0,0,,,,12,,,0,8,0,0,0,4,5,0,5,0,,0,0,5,,0,0,0,0,13313,139,19,120,0,0,0,19,76,40,4,0
198528147,1985,28147,MS,Mississippi,Walthall County,13667,7974,4090,3884,,3080,,,21,4873,rural,South,East South Central,34,,403.928,352.8,,,,16.4,0,15.4,,,,,,9,1,4.8,8,0,0,0,0,0,,,,14,4,10,0,9,0,0,0,5,18,,,0,,0,0,3,15,0,0,0,0,1898,30,17,13,0,0,0,17,3,10,0,0
198628147,1986,28147,MS,Mississippi,Walthall County,13956,8185,4188,3997,,3181,,,21,4983,rural,South,East South Central,34,,403.928,379.2,,,,14.6,0,13.6,,,,,,9,1,5.2,7,0,0,0,0,0,,,,18,4,14,0,13,0,0,0,5,15,0,15,0,8,0,0,0,7,0,0,0,0,11306,61,11,50,2,2,0,7,22,26,2,0
198728147,1987,28147,MS,Mississippi,Walthall County,14008,8249,4221,4028,,3225,,,21,5003,rural,South,East South Central,34,,403.928,405.6,,,,12.8,0,11.8,,,,,,9,1,5.6,6,0,0,0,0,0,,,,21,4,17,0,14,0,0,0,7,17,,,0,7,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198828147,1988,28147,MS,Mississippi,Walthall County,14049,8302,4253,4049,,3265,,,26,5011,rural,South,East South Central,34,,403.928,432,,,,11,0,10,,,,,,9,1,6,5,0,0,0,0,0,,,,23,,,0,11,0,0,0,12,13,0,13,0,8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198928147,1989,28147,MS,Mississippi,Walthall County,14189,8396,4296,4100,,3321,,,27,5048,rural,South,East South Central,34,,403.928,409.6555,,,,11.8,0,11,,,,,,9,1,6.4,4.2,0,0,0,0,0,,,,26,,,0,15,0,0,0,11,15,0,15,0,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199028147,1990,28147,MS,Mississippi,Walthall County,14409,8626,4437,4189,11,3450,15,6,,5144,rural,South,East South Central,34,,403.928,387.3109,,,,12.6,0,12,0,5.8,0,0,4.2,9,1,6.8,3.4,0,0,0,0,0,,,,32,,,0,21,0,0,0,11,16.5,,,0,9.5,0,0,0,7,0,0,0,0,12414,0,0,0,0,0,0,0,0,0,0,0
199128147,1991,28147,MS,Mississippi,Walthall County,14511,8669,4446,4223,12,3502,14,7,,5134,rural,South,East South Central,34,,403.928,364.9664,,,,13.4,0,13,0,6.2,0,0,3.8,9,1,7.2,2.6,0,0,0,0,0,,,,32,,,0,22,0,0,0,10,18,,,0,11,0,0,0,7,0,0,0,0,12504,0,0,0,0,0,0,0,0,0,0,0
199228147,1992,28147,MS,Mississippi,Walthall County,14535,8679,4460,4219,11,3542,14,6,,5106,rural,South,East South Central,34,,403.928,342.6219,,,,14.2,0,14,0,6.6,0,0,3.4,9,1,7.6,1.8,0,0,0,0,0,,,,38,,,0,31,0,0,0,7,33,0,33,0,24,0,0,0,9,0,0,0,0,12610,66,27,39,1,0,1,25,12,26,0,1
199328147,1993,28147,MS,Mississippi,Walthall County,14597,8781,4511,4270,12,3610,18,6,,5135,rural,South,East South Central,34,,403.928,320.2773,,,,15,0,15,0,7,0,0,3,9,1,8,1,0,0,0,0,0,,,,30,,,0,28,0,0,2,,27,0,27,0,22,0,0,0,5,0,0,0,0,,,,,,,,,,,,
199428147,1994,28147,MS,Mississippi,Walthall County,14756,8946,4593,4353,12,3718,18,6,,5192,rural,South,East South Central,34,,403.928,297.9328,,,,15.16667,0,15.66667,0,7,0,0,3.25,8.583333,0,7.666667,1.5,0,0,0,0,0,,,,30,0,30,0,25,0,0,0,5,19,,,0,18,0,0,1,,0,0,0,0,12667,156,28,128,1,2,4,21,56,54,14,4
199528147,1995,28147,MS,Mississippi,Walthall County,14827,9052,4657,4395,12,3791,19,5,,5225,rural,South,East South Central,34,,403.928,275.5883,,,,15.33333,0,16.33333,0,7,0,0,3.5,8.166667,0,7.333333,2,0,0,0,0,0,,,,40,4,36,0,31,0,0,0,9,33,5,28,0,20,0,0,0,13,0,0,0,0,12013,224,49,175,0,1,15,33,88,75,8,4
199628147,1996,28147,MS,Mississippi,Walthall County,14971,9219,4744,4475,13,3870,22,6,,5308,rural,South,East South Central,34,,403.928,253.2437,,,,15.5,0,17,0,7,0,0,3.75,7.75,0,7,2.5,0,0,0,0,0,,,,55,,,0,49,0,0,0,6,37,6,31,0,28,0,0,0,9,0,0,0,0,12097,171,40,131,1,2,3,34,63,61,7,0
199728147,1997,28147,MS,Mississippi,Walthall County,15088,9326,4810,4516,12,3952,26,6,,5330,rural,South,East South Central,34,,403.928,230.8992,,,,15.66667,0,17.66667,0,7,0,0,4,7.333333,0,6.666667,3,0,0,0,0,0,,,,71,9,62,0,59,0,0,0,12,60,14,46,0,42,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199828147,1998,28147,MS,Mississippi,Walthall County,15279,9526,4921,4605,13,4051,27,6,,5429,rural,South,East South Central,34,,403.928,208.5546,,,,15.83333,0,18.33333,0,7,0,0,4.25,6.916667,0,6.333333,3.5,0,0,0,0,0,,,,52,6,46,0,47,0,0,0,5,34,,,0,24,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199928147,1999,28147,MS,Mississippi,Walthall County,15216,9504,4926,4578,17,4071,36,6,,5374,rural,South,East South Central,34,,403.928,186.2101,,,,16,0,19,0,7,0,0,4.5,6.5,0,6,4,0,0,0,0,0,,,,50,4,46,0,44,0,0,0,6,45,,,0,32,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200028147,2000,28147,MS,Mississippi,Walthall County,15099,9471,4911,4560,24,4036,143,11,,5257,rural,South,East South Central,34,,403.928,163.8656,688,114,574,15.16667,0,18,0,7,0,0,4.75,6.083333,0,5.666667,4.5,0,0,0,0,0,19,2,19,55.5833333333,4.66666666667,50.9166666667,0,46.8333333333,0,0,0,8.75,65,8,57,0,45,0,0,0,20,0,0,0,0,1910,130,8,122,0,1,3,4,25,88,8,1
200128147,2001,28147,MS,Mississippi,Walthall County,15114,9517,4945,4572,23,4061,141,11,,5281,rural,South,East South Central,34,,403.928,141.521,937,130,937,14.33333,0,17,0,7,0,0,5,5.666667,0,5.333333,5,0,0,0,0,0,26,2,26,61.1666666667,5.33333333333,55.8333333333,0,49.6666666667,0,0,0,11.5,69,12,57,0,52,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200228147,2002,28147,MS,Mississippi,Walthall County,14988,9468,4896,4572,24,4066,145,14,,5219,rural,South,East South Central,34,,403.928,119.1765,857,147,857,13.5,0,16,0,7,0,0,5.25,5.25,0,5,5.5,0,0,0,0,0,24,2,24,66.75,6,60.75,0,52.5,0,0,0,14.25,56,8,48,0,36,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200328147,2003,28147,MS,Mississippi,Walthall County,15049,9528,4921,4607,23,4119,147,18,,5221,rural,South,East South Central,34,,403.928,96.83197,752,163,589,12.66667,0,15,0,7,0,0,5.5,4.833333,0,4.666667,6,0,0,0,0,0,21,2,21,72.3333333333,6.66666666667,65.6666666667,0,55.3333333333,0,0,0,17,69,13,56,0,34,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200428147,2004,28147,MS,Mississippi,Walthall County,15104,9556,4942,4614,23,4208,145,23,,5157,rural,South,East South Central,34,,403.928,74.48743,700,94,644,11.83333,0,14,0,7,0,0,5.75,4.416667,0,4.333333,6.5,0,0,0,0,0,20,2,20,77.9166666667,7.33333333333,70.5833333333,0,58.1666666667,0,0,0,19.75,64.625,12.125,52.75,0,32,0,0,0,32.875,0,0,0,0,13418,240,72,168,3,9,3,57,123,30,15,0
200528147,2005,28147,MS,Mississippi,Walthall County,15081,9524,4942,4582,22,4256,138,24,,5084,rural,South,East South Central,34,,403.928,52.1429,725,25,700,11,0,13,0,7,0,0,6,4,0,4,7,0,0,0,0,0,21,2,19,83.5,8,75.5,0,61,0,0,0,22.5,60.25,11.25,49.5,0,30,0,0,0,30.75,0,0,0,0,13404,232,26,206,1,3,4,18,86,105,13,2
200628147,2006,28147,MS,Mississippi,Walthall County,15594,9839,5059,4780,26,4479,140,32,,5162,rural,South,East South Central,34,,403.928,111.75,880,175,705,11.5,0,13.5,0,7.5,0,0,6,5.375,0,4,6.875,0,0,0,0,0,33,12,21,89.0833333333,8.66666666667,80.4166666667,0,63.8333333333,0,0,0,25.25,55.875,10.375,46.25,0,28,0,0,0,28.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200728147,2007,28147,MS,Mississippi,Walthall County,15515,9751,4983,4768,29,4472,143,34,,5073,rural,South,East South Central,34,,403.928,171.3572,800,173,800,12,0,14,0,8,0,0,6,6.75,0,4,6.75,0,0,0,0,0,17,9,17,94.6666666667,9.33333333333,85.3333333333,0,66.6666666667,0,0,0,28,51.5,9.5,43,0,26,0,0,0,26.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200828147,2008,28147,MS,Mississippi,Walthall County,15622,9778,5025,4753,28,4500,142,35,,5073,rural,South,East South Central,34,,403.928,230.9643,646,172,646,12.5,0,14.5,0,8.5,0,0,6,8.125,0,4,6.625,0,0,0,0,0,14,5,12,100.25,10,90.25,0,69.5,0,0,0,30.75,47.125,8.625,39.75,0,24,0,0,0,24.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200928147,2009,28147,MS,Mississippi,Walthall County,15505,9744,4965,4779,25,4492,142,37,,5048,rural,South,East South Central,34,,403.928,290.5714,810,170,640,13,0,15,0,9,0,0,6,9.5,0,4,6.5,0,0,0,0,0,10,2,8,105.833333333,10.6666666667,95.1666666667,0,72.3333333333,0,0,0,33.5,42.75,7.75,36.5,0,22,0,0,0,22.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201028147,2010,28147,MS,Mississippi,Walthall County,15443,9641,4903,4738,26,4398,145,37,,5035,rural,South,East South Central,34,,403.928,350.1786,1000,200,800,13.5,0,15.5,0,9.5,0,0,6,10.875,0,4,6.375,0,0,0,0,0,9,2,9,111.416666667,11.3333333333,100.083333333,0,75.1666666667,0,0,0,36.25,38.375,6.875,33.25,0,20,0,0,0,20.125,0,0,0,0,15443,236,11,225,2,0,1,8,110,102,13,0
201128147,2011,28147,MS,Mississippi,Walthall County,15401,9607,4890,4717,25,4378,146,36,,5022,rural,South,East South Central,34,,403.928,409.7857,530,190,530,14,0,16,0,10,0,0,6,12.25,0,4,6.25,0,0,0,0,0,16,2,16,117,12,105,0,78,0,0,0,39,34,6,30,0,18,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201228147,2012,28147,MS,Mississippi,Walthall County,15374,9593,4858,4735,26,4394,160,34,,4979,rural,South,East South Central,34,,403.928,469.3929,625,180,445,14.5,0,16.5,0,10.5,0,0,6,13.625,0,4,6.125,0,0,0,0,0,10,2,10,124,13,111,0,80,0,0,0,44,65,9,56,0,37,0,0,0,28,0,0,0,0,15439,220,21,199,1,2,2,16,83,103,11,2
201328147,2013,28147,MS,Mississippi,Walthall County,15073,9398,4725,4673,28,4302,161,37,,4870,rural,South,East South Central,34,,403.928,529,529,180,529,15,0,17,0,11,0,0,6,15,0,4,6,0,0,0,0,0,15,2,15,112,8,104,0,81,0,0,0,31,41,5,36,0,27,0,0,0,14,0,0,0,0,1557,0,0,0,0,0,0,0,0,0,0,0
201428147,2014,28147,MS,Mississippi,Walthall County,14856,9244,4667,4577,28,4215,169,37,,4795,rural,South,East South Central,34,,403.928,529,,,,15,0,17,0,11,0,0,6,15,0,4,6,0,0,0,0,0,,,,95,12,83,0,60,0,0,0,35,34,7,27,0,17,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201528147,2015,28147,MS,Mississippi,Walthall County,14837,9243,4703,4540,36,4240,182,39,,4746,rural,South,East South Central,34,,403.928,529,,,,15,0,17,0,11,0,0,6,15,0,4,6,0,0,0,0,0,,,,103,11,92,0,68,0,0,0,35,42,,,0,26,0,0,0,16,0,0,0,0,,,,,,,,,,,,
201628147,2016,28147,MS,Mississippi,Walthall County,14590,9069,4605,4464,44,4132,188,36,,4669,rural,South,East South Central,34,,403.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197028149,1970,28149,MS,Mississippi,Warren County,45200,26060,13838,12222,,9543,,,89,16428,rural,South,East South Central,258,46980,588.514,0,,,,42,0,37,,,,,,21,0,16,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197128149,1971,28149,MS,Mississippi,Warren County,46098,26737,14160,12577,,9678,,,107,16952,rural,South,East South Central,258,46980,588.514,0,,,,47.75,0,43.625,,,,,,24.375,0,19.625,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197228149,1972,28149,MS,Mississippi,Warren County,46174,26966,14238,12728,,9649,,,120,17197,rural,South,East South Central,258,46980,588.514,0,,,,53.5,0,50.25,,,,,,27.75,0,23.25,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197328149,1973,28149,MS,Mississippi,Warren County,46273,27215,14349,12866,,9648,,,129,17438,rural,South,East South Central,258,46980,588.514,0,,,,59.25,0,56.875,,,,,,31.125,0,26.875,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197428149,1974,28149,MS,Mississippi,Warren County,47066,27927,14713,13214,,9787,,,145,17995,rural,South,East South Central,258,46980,588.514,0,,,,65,0,63.5,,,,,,34.5,0,30.5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197528149,1975,28149,MS,Mississippi,Warren County,48598,29123,15336,13787,,10124,,,162,18837,rural,South,East South Central,258,46980,588.514,0,,,,70.75,0,70.125,,,,,,37.875,0,34.125,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197628149,1976,28149,MS,Mississippi,Warren County,49407,29918,15727,14191,,10306,,,178,19434,rural,South,East South Central,258,46980,588.514,0,,,,76.5,0,76.75,,,,,,41.25,0,37.75,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197728149,1977,28149,MS,Mississippi,Warren County,49828,30355,15934,14421,,10362,,,196,19797,rural,South,East South Central,258,46980,588.514,0,,,,82.25,0,83.375,,,,,,44.625,0,41.375,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,49513,1361,90,1271,8,15,18,49,484,713,74,0
197828149,1978,28149,MS,Mississippi,Warren County,50368,30860,16179,14681,,10437,,,210,20213,rural,South,East South Central,258,46980,588.514,2867.857,,,,88,4,90,,,,,,48,3,45,25,0,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,49998,1023,78,945,4,7,21,46,278,619,48,0
197928149,1979,28149,MS,Mississippi,Warren County,50991,31420,16448,14972,,10534,,,230,20656,rural,South,East South Central,258,46980,588.514,2994.286,,,,86,3.8,87,,,,,,44.4,2.857143,41.4,25,0,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
198028149,1980,28149,MS,Mississippi,Warren County,51673,31954,16704,15250,,10764,,,245,20945,rural,South,East South Central,258,46980,588.514,3120.714,,,,84,3.6,84,,,,,,40.8,2.714286,37.8,25,0,9,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,51562,1777,90,1687,4,9,20,57,607,979,95,6
198128149,1981,28149,MS,Mississippi,Warren County,51865,32110,16792,15318,,10892,,,239,20979,rural,South,East South Central,258,46980,588.514,3247.143,,,,82,3.4,81,,,,,,37.2,2.571429,34.2,25,0,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,51942,1976,90,1886,7,13,22,48,794,1039,48,5
198228149,1982,28149,MS,Mississippi,Warren County,51619,31960,16708,15252,,10905,,,231,20824,rural,South,East South Central,258,46980,588.514,3373.572,,,,80,3.2,78,,,,,,33.6,2.428571,30.6,25,0,13,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,52373,1667,68,1599,6,10,27,25,717,827,54,1
198328149,1983,28149,MS,Mississippi,Warren County,50842,31437,16434,15003,,10783,,,223,20431,rural,South,East South Central,258,46980,588.514,3500,,,,78,3,75,,,,,,30,2.285714,27,25,0,15,0,0,0,,,,115,5,110,0,96,0,0,0,19,48,,,0,36,0,0,0,12,0,0,0,0,53111,1160,62,1098,7,12,17,26,483,559,55,1
198428149,1984,28149,MS,Mississippi,Warren County,51268,31698,16564,15134,,10928,,,217,20553,rural,South,East South Central,258,46980,588.514,3008,,,,72,3.5,68.5,,,,,,26.5,2.142857,24,24,0,14.4,0,0,0,,,,97,5,92,0,76,0,0,0,21,85,6,79,0,54,0,0,0,31,0,0,0,0,52708,1515,90,1425,5,15,31,39,696,668,53,8
198528149,1985,28149,MS,Mississippi,Warren County,50999,31514,16484,15030,,10918,,,212,20384,rural,South,East South Central,258,46980,588.514,2516,,,,66,4,62,,,,,,23,2,21,23,0,13.8,0,0,0,,,,103,4,99,0,81,0,0,0,22,65,,,0,48,0,0,0,17,0,0,0,0,52101,1699,138,1561,9,10,37,82,690,814,54,3
198628149,1986,28149,MS,Mississippi,Warren County,50392,31237,16320,14917,,10878,,,213,20146,rural,South,East South Central,258,46980,588.514,1591,,,,109,16,70,,,,,,45,8,37,22,0,13.2,0,0,0,,,,97,6,91,0,78,0,0,0,19,49,7,42,0,39,0,0,0,10,0,0,0,0,52373,1908,136,1772,8,16,27,85,810,880,74,8
198728149,1987,28149,MS,Mississippi,Warren County,49221,30579,15973,14606,,10721,,,204,19654,rural,South,East South Central,258,46980,588.514,702,,,,57,1,58,,,,,,16,1,15,21,0,12.6,0,0,0,,,,104,,,0,89,0,0,0,15,43,,,0,33,0,0,0,10,0,0,0,0,51398,1877,136,1741,6,16,33,81,792,883,62,4
198828149,1988,28149,MS,Mississippi,Warren County,48990,30466,15930,14536,,10763,,,204,19499,rural,South,East South Central,258,46980,588.514,1553,,,,75,6,74,,,,,,32,1,31,20,0,12,0,0,0,,,,108,8,100,0,88,0,0,0,20,62,6,56,0,46,0,0,0,16,0,0,0,0,50742,1878,184,1694,5,23,27,129,680,951,62,1
198928149,1989,28149,MS,Mississippi,Warren County,48437,30121,15754,14367,,10718,,,198,19205,rural,South,East South Central,258,46980,588.514,836,,,,76,5,71,,,,,,45,5,40,19.6,0,11.4,0,0,0,,,,115,8,107,0,85,,0,2,28,65,6,59,,42,,0,3,20,0,0,0,0,49825,1770,178,1592,10,23,19,126,577,957,55,3
199028149,1990,28149,MS,Mississippi,Warren County,47792,29986,15682,14304,146,10730,148,38,,18924,rural,South,East South Central,258,46980,588.514,1160,,,,85,8,82,0,77,1.666667,0,13,28,8,20,19.2,0,10.8,0,0,0,,,,129,8,121,0,99,,0,1,29,64,5,59,,46,,0,2,16,0,0,0,0,47880,2105,230,1875,8,24,36,162,696,1098,80,1
199128149,1991,28149,MS,Mississippi,Warren County,47832,29929,15652,14277,144,10902,142,37,,18704,rural,South,East South Central,258,46980,588.514,1299,,,,95,12,86,0,83,1.333333,0,15,88,8,80,18.8,0,10.2,0,0,0,,,,121,9,112,0,90,,0,1,30,63,4,59,0,50,,0,1,12,0,0,0,0,48228,2241,268,1973,9,20,51,188,739,1127,105,2
199228149,1992,28149,MS,Mississippi,Warren County,48085,30094,15760,14334,149,11187,149,39,,18570,rural,South,East South Central,258,46980,588.514,1485.878,,,,89,3,86,0,81,1,0,7,67,2,65,18.4,0,9.6,0,0,0,,,,134,12,122,0,103,,0,2,29,84,7,77,0,72,,0,2,10,0,0,0,0,48636,2331,218,2113,8,21,58,131,833,1161,118,1
199328149,1993,28149,MS,Mississippi,Warren County,48433,30454,15927,14527,168,11524,157,46,,18559,rural,South,East South Central,258,46980,588.514,1672.755,,,,100,4.5,100,0,92,2,0,17,60,9,51,18,0,9,0,0,0,,,,150,10,140,0,120,,0,3,27,102,7,95,0,80,4,0,0,18,0,0,0,0,,,,,,,,,,,,
199428149,1994,28149,MS,Mississippi,Warren County,49116,31065,16244,14821,181,11956,182,48,,18698,rural,South,East South Central,258,46980,588.514,1859.633,,,,112,6,106,0,90,3,0,19,67,7.25,59.75,20.2,0,8.4,0,0,0,,,,138,10,128,0,113,0,0,0,25,91,8,83,0,71,0,0,0,20,0,0,0,0,48952,3148,262,2886,14,26,82,140,801,1803,282,0
199528149,1995,28149,MS,Mississippi,Warren County,49174,31319,16406,14913,188,12255,200,52,,18624,rural,South,East South Central,258,46980,588.514,2046.51,,,,140,9,125,0,100,5,0,29,74,5.5,68.5,22.4,0,7.8,0,0,0,,,,191,10,181,0,157,0,0,0,34,157,9,148,0,118,6,0,0,33,0,0,0,0,49546,3898,706,3192,10,36,61,599,898,1976,310,8
199628149,1996,28149,MS,Mississippi,Warren County,49328,31608,16562,15046,204,12540,214,52,,18598,rural,South,East South Central,258,46980,588.514,2233.388,,,,125,8,111,0,90,3,0,26,81,3.75,77.25,24.6,0,7.2,0,0,0,,,,254,18,236,0,205,,0,2,47,185,23,162,0,140,4,0,0,41,0,0,0,0,49894,3444,461,2983,6,44,51,360,601,2082,298,2
199728149,1997,28149,MS,Mississippi,Warren County,49638,31938,16758,15180,215,12842,247,57,,18577,rural,South,East South Central,258,46980,588.514,2420.265,,,,128,6,107,0,83,1,0,29,88,2,86,26.8,0,6.6,0,0,0,,,,263,16,247,0,205,,0,1,57,184,15,169,0,139,,0,1,44,0,0,0,0,50168,3443,502,2941,5,24,65,408,594,2032,299,16
199828149,1998,28149,MS,Mississippi,Warren County,49781,32216,16943,15273,220,13117,263,70,,18546,rural,South,East South Central,258,46980,588.514,2607.143,,,,118,13,101,0,98,1.125,0,16,18,5,13,29,0,6,0,0,0,,,,250,19,231,0,206,,0,1,43,205,24,181,0,171,,0,1,33,0,0,0,0,49596,2470,403,2067,3,31,69,300,484,1309,258,16
199928149,1999,28149,MS,Mississippi,Warren County,49715,32184,16939,15245,238,13303,281,70,,18292,rural,South,East South Central,258,46980,588.514,3180.714,,,,116,6,96,0,87,1.25,0,15,70,4,66,31,0,5.733333,0,0,0,,,,279,19,260,0,239,,0,2,38,182,14,168,0,137,0,0,0,45,0,0,0,0,49701,2577,333,2244,3,34,34,262,416,1537,282,9
200028149,2000,28149,MS,Mississippi,Warren County,49598,32170,16914,15256,236,13426,333,87,,18088,rural,South,East South Central,258,46980,588.514,2961.878,1460,29,1431,115,7,96.33334,0,86,1.375,0,17,75.66666,5,70.66666,26.83333,0,5.466667,0,0,0,92,8,84,284.083333333,18.6666666667,265.416666667,0,241.833333333,,0,2.08333333333,40.1666666667,176,21,155,0,130,,0,2,44,0,0,0,0,49644,2314,289,2025,5,35,50,199,359,1471,180,15
