index,yfips,year,county_name,total_pop,total_pop_15to64,female_pop_15to64,male_pop_15to64,asian_pop_15to64,black_pop_15to64,latino_pop_15to64,native_pop_15to64,other_pop_15to64,white_pop_15to64,total_jail_adm,total_jail_adm_dcrp,female_jail_adm_dcrp,male_jail_adm_dcrp,total_jail_pop,female_jail_pop,male_jail_pop,asian_jail_pop,black_jail_pop,latino_jail_pop,native_jail_pop,white_jail_pop,total_jail_pretrial,female_jail_pretrial,male_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp,female_jail_pop_dcrp,male_jail_pop_dcrp,total_prison_pop,female_prison_pop,male_prison_pop,asian_prison_pop,black_prison_pop,latino_prison_pop,native_prison_pop,other_prison_pop,white_prison_pop,total_prison_adm,female_prison_adm,male_prison_adm,asian_prison_adm,black_prison_adm,latino_prison_adm,native_prison_adm,other_prison_adm,white_prison_adm,num_facilites,num_employees,confined_pop,capacity,ucr_population,index_crime,violent_crime,property_crime,murder_crime,rape_crime,robbery_crime,agr_assault_crime,burglary_crime,larceny_crime,mv_theft_crime,arson_crime,asian_jail_pop_rate,female_jail_pop_rate,female_jail_adm_dcrp_rate,female_jail_pretrial_rate,female_jail_pop_dcrp_rate,female_prison_pop_rate,female_prison_adm_rate,male_jail_adm_dcrp_rate,male_jail_pop_rate,male_jail_pretrial_rate,male_jail_pop_dcrp_rate,male_prison_pop_rate,male_prison_adm_rate,asian_prison_pop_rate,asian_prison_adm_rate,other_prison_pop_rate,other_prison_adm_rate,white_jail_pop_rate,white_prison_pop_rate,white_prison_adm_rate,black_jail_pop_rate,black_prison_pop_rate,black_prison_adm_rate,latino_jail_pop_rate,latino_prison_pop_rate,latino_prison_adm_rate,native_jail_pop_rate,native_prison_pop_rate,native_prison_adm_rate,total_jail_adm_rate,total_jail_adm_dcrp_rate,total_jail_pop_rate,total_jail_pop_dcrp_rate,total_jail_pretrial_rate,total_prison_pop_rate,total_prison_adm_rate,total_jail_pop_v2,total_jail_pop_v2_rate
1629,200128069,2001,Kemper,10712,6906,3503,3403,9,3971,47,158,,2721,615.2857,856,84,772,139.5,0,160,0,141.5,0,0,18.5,11,0,10.6,136.5,0,0,0,0,0,242,1,242,37,,,0,26.66666667,0,,0.166666667,10.16666667,15,,,0,11,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2397.944619,0,28.54695975,,,22685.86541,4701.733764,311.4898619,7111.372319,,,0,0,,,679.8970967,373.6371433,147.0047777,3563.334173,671.5352977,277.0083102,0,0,0,0,,0,8909.436722,12395.01882,2019.982624,3504.199247,159.281784,535.7660006,217.2024327,139.5,2019.982624
1630,200228069,2002,Kemper,10635,6870,3469,3401,8,3978,44,170,,2670,688.2857,664,61,603,199.75,0,230,0,205.75,0,0,24.25,12,0,11.4,199.25,0,0,0,0,0,406,1,405,37.5,,,0,27.5,0,,0.25,9.75,15,,,0,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1758.431825,0,28.82675123,,,17730.07939,6762.716848,335.1955307,11908.26228,,,0,0,,,908.2397004,365.1685393,262.1722846,5172.197084,691.3021619,201.1060835,0,0,0,0,,0,10018.7147,9665.211063,2907.569141,5909.752547,174.6724891,545.8515284,218.3406114,199.75,2907.569141
1631,200328069,2003,Kemper,10623,6831,3445,3386,9,3928,52,182,,2660,761.2857,1475,50,425,260,0,300,0,270,0,0,30,13,0,12.2,262,0,0,0,0,0,536,1,535,38,,,0,28.33333333,0,,0.333333333,9.333333333,20,0,20,0,15,0,0,0,5,0,0,0,0,961,0,0,0,0,0,0,0,0,0,0,0,0,0,1451.37881,0,29.0275762,,0,12551.6834,8860.011813,360.3071471,15800.3544,,590.6674542,0,0,,,1127.819549,350.877193,187.9699248,6873.727088,721.31704,381.8737271,0,0,0,0,,0,11144.57181,21592.73898,3806.177719,7846.58176,190.308886,556.2875128,292.7829015,260,3806.177719
1632,200428069,2004,Kemper,10648,6827,3460,3367,9,3950,48,181,,2639,834.2857,1761,10,1751,280,3,286,0,246,0,2,41,14,1,13,250,1,0,0,0,0,542,2,540,38.5,,,0,29.16666667,0,,0.416666667,8.916666667,20.625,,,0,15.25,0,,0.125,4.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.70520231,289.017341,28.9017341,57.80346821,,,52004.752,8494.208494,386.1003861,16038.01604,,,0,0,,,1553.618795,337.8805103,175.2557787,6227.848101,738.3966246,386.0759494,0,0,0,1104.972376,,,12220.38524,25794.63893,4101.362238,7939.065475,205.0681119,563.9373077,302.109272,280,4101.362238
1633,200528069,2005,Kemper,10551,6754,3434,3320,7,3957,43,189,,2558,782.1428,751,53,698,278,2,283,0,243,0,2,42,14,2,12,265,0,0,0,0,0,335,3,332,39,,,0,30,0,,0.5,8.5,21.25,,,0,15.5,0,,0.25,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.24111823,1543.389633,58.24111823,87.36167734,,,21024.09639,8524.096386,361.4457831,10000,,,0,0,,,1641.90774,332.2908522,166.1454261,6141.015921,758.1501137,391.7108921,0,0,0,1058.201058,,,11580.43826,11119.33669,4116.07936,4960.02369,207.2845721,577.4355937,314.6283684,278,4116.07936
1634,200628069,2006,Kemper,10533,6772,3426,3346,7,3997,35,208,,2525,208.5714,832,44,788,275,1.5,280,0,228,0,2,52,19.5,1.5,18,280,0,0,0,0,0,319,1,318,39.5,,,0,30.83333333,0,,0.583333333,8.083333333,21.875,,,0,15.75,0,,0.375,3.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.78283713,1284.296556,43.78283713,29.18855809,,,23550.50807,8368.200837,537.9557681,9503.885236,,,0,0,,,2059.405941,320.1320132,153.4653465,5704.278209,771.4118922,394.0455342,0,0,0,961.5384615,,,3079.908447,12285.88305,4060.838748,4710.572947,287.9503839,583.284111,323.021264,275,4060.838748
1635,200728069,2007,Kemper,10486,6774,3425,3349,7,4083,29,219,,2436,521.4285,976,37,939,290,1,319,0,264,1,2,55,25,1,24,280,0,0,0,0,0,321,2,319,40,,,0,31.66666667,0,,0.666666667,7.666666667,22.5,,,0,16,0,,0.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.19708029,1080.291971,29.19708029,58.39416058,,,28038.22036,9525.231412,716.6318304,9525.231412,,,0,0,,,2257.799672,314.7235906,143.6781609,6465.833946,775.5735163,391.868724,3448.275862,0,0,913.2420091,,,7697.497786,14408.03071,4281.074697,4738.70682,369.0581636,590.4930617,332.1523472,290,4281.074697
1636,200828069,2008,Kemper,10392,6697,3373,3324,8,4082,30,235,,2342,834.2857,964,44,920,321,2,325,0,252,1.5,2,73,33,2,31,280,0,0,0,0,0,286,6,280,40.5,,,0,32.5,0,,0.75,7.25,23.125,,,0,16.25,0,,0.625,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.29439668,1304.476727,59.29439668,177.88319,,,27677.49699,9777.376655,932.6113117,8423.586041,,,0,0,,,3116.994022,309.5644748,133.4329633,6173.44439,796.1783439,398.089172,5000,0,0,851.0638298,,,12457.6034,14394.505,4793.190981,4270.568911,492.7579513,604.7483948,345.3038674,321,4793.190981
1637,200928069,2009,Kemper,10526,6838,3426,3412,9,4236,29,238,,2326,1042.857,891,122,769,329,1,306,0,247,2,2,58,43,1,42,280,0,0,0,0,0,342,23,319,41,,,0,33.33333333,0,,0.833333333,6.833333333,23.75,,,0,16.5,0,,3.5,,0,0,0,0,9920,112,9,103,1,0,1,7,51,46,6,0,0,29.18855809,3561.004086,29.18855809,671.336836,,,22538.10082,8968.347011,1230.94959,9349.355217,,,0,0,,,2493.551161,293.7804528,,5830.972616,786.905886,389.5184136,6896.551724,0,0,840.3361345,,,15250.9067,13030.12577,4811.348347,5001.462416,628.8388418,599.5905235,347.3237789,329,4811.348347
1638,201028069,2010,Kemper,10461,6813,3409,3404,9,4238,29,247,,2290,573.5714,778,86,692,345,61,285,0,250,1,2,95,22,1,42,280,0,0,0,0,0,343,62,281,41.5,,,0,34.16666667,0,,0.916666667,6.416666667,24.375,,,0,16.75,0,,3.25,,0,0,0,0,10456,46,8,38,2,0,1,5,12,20,1,5,0,1789.38105,2522.73394,29.33411558,1818.715166,,,20329.02468,8372.502938,1233.842538,8254.994125,,,0,0,,,4148.471616,280.2037846,,5899.008966,806.1978922,395.2336008,3448.275862,0,0,809.7165992,,,8418.778805,11419.34537,5063.848525,5034.492881,322.9120798,609.1296052,357.7719066,345,5063.848525
1639,201128069,2011,Kemper,10471,6838,3396,3442,9,4263,31,240,,2295,573.5714,831,102,729,344,61,280,0,244,3,2,94,23,1,42,280,0,0,0,0,0,384,61,323,42,,,0,35,0,,1,6,25,,,0,17,0,,3,,0,0,0,0,9328,56,2,54,0,0,0,2,27,18,4,5,0,1796.23086,3003.533569,29.44640754,1796.23086,,,21179.54678,8134.805346,1220.220802,9384.079024,,,0,0,,,4095.860566,261.4379085,,5723.668778,821.0180624,398.7802017,9677.419355,0,0,833.3333333,,,8387.999415,12152.67622,5030.710734,5615.677099,336.3556595,614.2146827,365.6039778,344,5030.710734
1640,201228069,2012,Kemper,10308,6747,3325,3422,12,4229,36,240,,2230,886.4286,920,111,809,371,63,343,0,292,2,2,112,24,1,42,280,0,0,0,1,1,401,60,341,47,,,0,38,0,,1,8,23,,,0,18,0,,1,4,0,0,0,0,9038,49,4,45,0,1,0,3,28,13,4,0,0,1894.736842,3338.345865,30.07518797,1804.511278,,,23641.14553,10023.37814,1227.352425,9964.932788,,,0,0,,,5022.421525,358.7443946,179.3721973,6904.705604,898.5575786,425.6325372,5555.555556,0,0,833.3333333,,,13138.11472,13635.68994,5498.740181,5943.382244,355.7136505,696.6058989,340.8922484,370,5483.918779
1641,201328069,2013,Kemper,10411,6802,3349,3453,9,4291,38,230,,2234,1121.072,1253,108,1145,403,33.5,379,0,300.5,2.333333,2,111,39,1,42,280,0,0,0,1,0,421,18,403,51,,,0,41,0,,1,9,13,0,13,0,10,0,0,3,,0,0,0,0,9180,97,4,93,0,0,0,4,49,36,8,0,0,1000.298597,3224.843237,29.8596596,537.4738728,,0,33159.57139,10975.96293,1216.333623,11671.01072,,376.4842166,0,0,,,4968.66607,402.8648165,,7003.029597,955.4882312,233.04591,6140.35,0,0,869.5652174,,0,16481.50544,18421.05263,5924.728021,6189.356072,573.3607762,749.7794766,191.1202587,402,5910.026463
1642,201428069,2014,Kemper,10317,6692,3278,3414,9,4225,43,240,,2175,1355.714,,,,435,4,415,0,309,2.666667,2,110,54,1,42,280,0,0,0,1,0,,,,47,,,0,41,0,,1,5,15,,,0,13,0,0,2,,0,0,0,0,9133,86,9,77,0,0,1,8,35,36,6,0,0,122.0256254,,30.50640635,,,,,12155.82894,1230.228471,,,,0,0,,,5057.471264,229.8850575,,7313.609467,970.4142012,307.6923077,6201.551163,0,0,833.3333333,,0,20258.72684,,6500.298864,,806.9336521,702.3311417,224.1482367,434,6485.355649
1643,201528069,2015,Kemper,10248,6676,3283,3393,9,4221,54,232,,2160,985,,,,359,3,367,0,254,3,2,113,32,1,42,280,0,0,0,1,0,,,,47,5,42,0,42,0,,1,4,22,,,0,17,0,0,0,5,0,0,0,0,,,,,,,,,,,,,0,91.37983552,,30.45994517,,152.2997259,,,10816.38668,1237.842617,,1237.842617,,0,0,,,5231.481481,185.1851852,231.4814815,6017.531391,995.0248756,402.7481639,5555.555556,0,0,862.0689655,,0,14754.34392,,5377.47154,,479.3289395,704.0143799,329.5386459,358,5362.49251
1644,201628069,2016,Kemper,10010,6492,3184,3308,13,4137,58,230,,2054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1645,197028071,1970,Lafayette,24353,15994,7666,8328,,3448,,,119,12427,0,,,,25,0,25,,,,,,25,0,25,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,0,,0,,,,,300.192123,300.192123,,,,,,,,,,,,,,,,,,,,0,,156.3086157,,156.3086157,,,25,156.3086157
1646,197128071,1971,Lafayette,25099,16621,7962,8659,,3547,,,125,12949,0,,,,24.625,0,24.5,,,,,,23.125,0,23.125,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,0,,0,,,,,282.9426031,267.0631713,,,,,,,,,,,,,,,,,,,,0,,148.1559473,,139.1312195,,,24.625,148.1559473
1647,197228071,1972,Lafayette,26378,17622,8456,9166,,3759,,,135,13728,0,,,,24.25,0,24,,,,,,21.25,0,21.25,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,0,,0,,,,,261.8372245,231.8350425,,,,,,,,,,,,,,,,,,,,0,,137.6120758,,120.5879015,,,24.25,137.6120758
1648,197328071,1973,Lafayette,27732,18690,8994,9696,,3999,,,143,14548,0,,,,23.875,0,23.5,,,,,,19.375,0,19.375,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,0,,0,,,,,242.3679868,199.82467,,,,,,,,,,,,,,,,,,,,0,,127.7421081,,103.6650615,,,23.875,127.7421081
1649,197428071,1974,Lafayette,28252,19063,9248,9815,,4132,,,148,14783,0,,,,23.5,0,23,,,,,,17.5,0,17.5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,0,,0,,,,,234.3352012,178.2985227,,,,,,,,,,,,,,,,,,,,0,,123.2754551,,91.8008708,,,23.5,123.2754551
1650,197528071,1975,Lafayette,28059,18937,9239,9698,,4141,,,146,14650,0,,,,23.125,0,22.5,,,,,,15.625,0,15.625,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,0,,0,,,,,232.0065993,161.115694,,,,,,,,,,,,,,,,,,,,0,,122.1154354,,82.51042932,,,23.125,122.1154354
1651,197628071,1976,Lafayette,28237,19164,9346,9818,,4198,,,145,14821,0,,,,22.75,0,22,,,,,,13.75,0,13.75,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,0,,0,,,,,224.0782237,140.0488898,,,,,,,,,,,,,,,,,,,,0,,118.7121686,,71.74911292,,,22.75,118.7121686
1652,197728071,1977,Lafayette,29480,20262,9850,10412,,4412,,,153,15697,0,,,,22.375,0,21.5,,,,,,11.875,0,11.875,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13000,564,36,528,1,1,3,31,128,384,16,0,,0,,0,,,,,206.4925086,114.0510949,,,,,,,,,,,,,,,,,,,,0,,110.4283881,,58.60724509,,,22.375,110.4283881
1653,197828071,1978,Lafayette,30529,21175,10304,10871,,4624,,,156,16395,3128.571,,,,22,1,21,,,,,,10,1,10,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10169,504,42,462,2,5,2,33,110,341,11,0,,9.704968944,,9.704968944,,,,,193.174501,91.9878576,,,,,,,,,,,,,,,,,,,,14774.83353,,103.8961039,,47.22550177,,,22,103.8961039
1654,197928071,1979,Lafayette,31070,21635,10561,11074,,4780,,,160,16695,3126.857,,,,22.4,1,21.4,,,,,,11.6,1,9.5,8.8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,9.468800303,,9.468800303,,,,,193.2454398,85.786527,,,,,,,,,,,,,,,,,,,,14452.77097,,103.5359371,,53.61682459,,,22.4,103.5359371
1655,198028071,1980,Lafayette,31074,21736,10609,11127,,4834,,,166,16736,3125.143,,,,22.8,1,21.8,,,,,,13.2,1,9,9.6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9887,928,50,878,1,3,9,37,258,600,18,2,,9.425959091,,9.425959091,,,,,195.9198346,80.8843354,,,,,,,,,,,,,,,,,,,,14377.72819,,104.8951049,,60.72874494,,,22.8,104.8951049
1656,198128071,1981,Lafayette,31263,22007,10768,11239,,4875,,,212,16920,3123.428,,,,23.2,1,22.2,,,,,,14.8,1,8.5,10.4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9960,1145,97,1048,2,3,3,89,240,777,29,2,,9.286775632,,9.286775632,,,,,197.5264703,75.6295044,,,,,,,,,,,,,,,,,,,,14192.88408,,105.4210024,,67.25132912,,,23.2,105.4210024
1657,198228071,1982,Lafayette,31250,22112,10850,11262,,4864,,,254,16994,3121.714,,,,23.6,1,22.6,,,,,,16.4,1,8,11.2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10043,1147,123,1024,0,1,11,111,265,732,27,0,,9.216589862,,9.216589862,,,,,200.6748357,71.03534008,,,,,,,,,,,,,,,,,,,,14117.73698,,106.7293777,,74.16787265,,,23.6,106.7293777
1658,198328071,1983,Lafayette,31381,22290,10969,11321,,4881,,,296,17113,3120,,,,24,1,23,,,,,,18,1,7.5,12,0,1,0,4,0,,,,16,0,16,0,14,0,0,2,,9,0,9,0,7,0,0,2,,0,0,0,0,10184,1207,151,1056,1,3,12,135,334,702,20,0,,9.116601331,,9.116601331,,0,0,,203.1622648,66.24856461,,141.3302712,79.49827754,,,675.6756757,675.6756757,,,,,286.82647,143.413235,,,,,,,13997.30821,,107.6716016,,80.75370121,71.78106774,40.37685061,20,89.72633468
1659,198428071,1984,Lafayette,31505,22478,11096,11382,,4906,,,336,17236,2624.4,,,,24,1,25.6,,,,,,15.6,1,7,12.8,0,1.1,0,4.4,0,,,,25,0,25,0,17,0,0,0,8,39,,,0,27,0,0,0,12,0,0,0,0,10210,971,84,887,1,0,4,79,249,609,29,0,,9.012256669,,9.012256669,,0,,,224.9165349,61.50061501,,219.6450536,,,,0,0,,46.41448132,69.62172198,,346.5144721,550.3465145,,,,,,,11675.41596,,106.771065,,69.40119228,111.2198594,173.5029807,19.6,87.19636978
1660,198528071,1985,Lafayette,30995,22185,11009,11176,,4825,,,374,16986,2128.8,,,,24,1,28.2,,,,,,13.2,1,6.5,13.6,0,1.2,0,4.8,0,,,,27,0,27,0,17,0,0,0,10,18,0,18,0,8,0,0,1,9,0,0,0,0,10269,866,41,825,1,3,4,33,199,601,25,0,,9.083477155,,9.083477155,,0,0,,252.3264137,58.16034359,,241.5891195,161.059413,,,0,267.3796791,,58.87201225,52.98481102,,352.3316062,165.8031088,,,,,,,9595.672752,,108.1812035,,59.49966193,121.703854,81.13590264,19.2,86.54496281
1661,198628071,1986,Lafayette,31194,22437,11159,11278,,4878,,,416,17143,1633.2,,,,24,1,30.8,,,,,,10.8,1,6,14.4,0,1.3,0,5.2,0,,,,31,,,0,20,0,0,0,11,27,,,0,19,0,0,0,8,0,0,0,0,10370,888,34,854,1,1,9,23,216,625,13,0,,8.961376467,,8.961376467,,,,,273.098067,53.20092215,,,,,,0,0,,64.16613195,46.66627778,,410.0041,389.503895,,,,,,,7279.048001,,106.9661719,,48.13477738,138.1646388,120.3369434,18.8,83.79016803
1662,198728071,1987,Lafayette,31021,22402,11186,11216,,4880,,,460,17062,1137.6,,,,24,1,33.4,,,,,,8.4,1,5.5,15.2,0,1.4,0,5.6,0,,,,41,,,0,32,0,0,0,9,34,4,30,0,28,0,0,0,6,0,0,0,0,9400,732,37,695,0,4,12,21,100,577,17,1,,8.939746111,,8.939746111,,,35.75898444,,297.788873,49.03708987,,,267.4750357,,,0,0,,52.7487985,35.16586567,,655.7377049,573.7704918,,,,,,,5078.118025,,107.1332917,,37.49665208,183.0193733,151.7721632,18.4,82.13552361
1663,198828071,1988,Lafayette,31384,22731,11403,11328,,4970,,,505,17256,642,,,,24,1,36,,,,,,6,1,5,16,0,1.5,0,6,0,,,,41,,,0,34,0,0,0,7,28,5,23,0,19,0,0,0,9,0,0,0,0,9470,795,39,756,0,10,5,24,111,631,13,1,,8.769622029,,8.769622029,,,43.84811015,,317.7966102,44.13841808,,,203.0367232,,,0,0,,40.56560037,52.15577191,,684.1046278,382.2937626,,,,,,,2824.336809,,105.5826844,,26.39567111,180.3704193,123.1797985,18,79.18701333
1664,198928071,1989,Lafayette,31592,22941,11555,11386,,5015,,,555,17371,768.5065,,,,29.2,2,37.6,,,,,,10,1.2,8.8,14.8,0,1.6,0,7.2,0,,,,55,,,0,41,0,0,0,14,60,4,56,0,28,0,0,0,32,0,0,0,0,9685,951,35,916,0,4,3,28,223,676,17,0,,17.30852445,,10.38511467,,,34.6170489,,330.2301071,77.28789742,,,491.8320745,,,0,0,,80.5940936,184.2150711,,817.5473579,558.3250249,,,,,,,3349.925897,,127.2830304,,43.5900789,239.7454339,261.5404734,22,95.89817358
1665,199028071,1990,Lafayette,31977,23433,11837,11596,570,5100,142,19,,17602,895.013,,,,34.4,3,39.2,0,29.4,0,0,12.4,14,1.4,12.6,13.6,0,1.7,0,8.4,0,,,,68,4,64,0,53,0,0,0,15,60,,,0,36,0,0,0,24,0,0,0,0,9984,921,50,871,0,3,9,38,156,682,33,0,0,25.34425953,,11.82732111,,33.79234603,,,338.0476026,108.658158,,551.9144533,,0,0,,,70.44654017,85.21758891,136.3481423,576.4705882,1039.215686,705.8823529,0,0,0,0,0,0,3819.455469,,146.8015192,,59.74480434,290.1890496,256.0491614,26,110.9546366
1666,199128071,1991,Lafayette,32590,23926,12058,11868,567,5241,149,20,,17949,1021.519,,,,39.6,4,40.8,0,31.6,0,0,12.6,18,1.6,16.4,12.4,0,1.8,0,9.6,0,,,,80,,,0,63,0,0,0,17,60,,,0,44,0,0,0,16,0,0,0,0,10056,1013,43,970,0,1,8,34,257,694,18,1,0,33.17299718,,13.26919887,,,,,343.7815976,138.1867206,,,,0,0,,,70.19889687,94.71279737,89.14145635,602.9383705,1202.060675,839.53444,0,0,0,0,0,0,4269.493438,,165.5103235,,75.23196523,334.3642899,250.7732174,30,125.3866087
1667,199228071,1992,Lafayette,32911,24089,12113,11976,569,5363,151,19,,17987,1148.026,,,,44.8,5,42.4,0,33.8,0,0,12.8,22,1.8,20.2,11.2,0,1.9,0,10.8,0,,,,84,,,,66,0,0,1,17,71,7,64,,50,0,0,1,20,0,0,0,0,10141,802,42,760,1,5,8,28,133,604,22,1,0,41.27796582,,14.8600677,,,57.78915215,,354.0414162,168.6706747,,,534.4021376,,,,,71.16250625,94.51270362,111.191416,630.2442663,1230.654484,932.3140034,0,0,0,0,0,0,4765.768608,,185.977002,,91.32799203,348.7068787,294.7403379,34,141.1432604
1668,199328071,1993,Lafayette,33549,24545,12324,12221,568,5536,169,21,,18251,1274.532,,,,50,6,44,0,36,1,0,13,26,2,24,10,0,2,0,12,0,,,,83,6,77,0,68,0,0,0,15,50,5,45,0,41,0,0,0,9,0,0,0,0,,,,,,,,,,,,,0,48.68549172,,16.22849724,,48.68549172,40.5712431,,360.0360036,196.3832747,,630.0630063,368.21864,0,0,,,71.22897375,82.18727741,49.31236645,650.2890173,1228.323699,740.6069364,591.7159763,0,0,0,0,0,5192.633938,,203.7074761,,105.9278876,338.1544103,203.7074761,38,154.8176818
1669,199428071,1994,Lafayette,34144,24994,12514,12480,577,5691,179,20,,18527,1401.039,,,,61.66667,6.166667,51.5,0,41,1.416667,0,15.83333,22.66667,2.5,20.16667,10,0,4.35,0,15.66667,0,,,,88,10,78,0,72,0,0,0,16,54,6,48,0,43,0,0,0,11,0,0,0,0,10376,702,41,661,0,0,21,20,129,516,13,3,0,49.27814448,,19.97762506,,79.91050024,47.94630014,,412.6602564,161.5919071,,625,384.6153846,0,0,,,85.46084093,86.36044692,59.37280725,720.4357758,1265.155509,755.5789844,791.4340782,0,0,0,0,0,5605.50132,,246.7258942,,90.68844523,352.0845003,216.0518524,46,184.0441706
1670,199528071,1995,Lafayette,34956,25654,12860,12794,589,5927,193,23,,18922,1527.545,,,,73.33334,6.333333,59,0,46,1.833333,0,18.66667,19.33333,3,16.33333,10,0,6.7,0,19.33333,0,,,,101,5,96,0,82,0,0,0,19,63,,,0,46,0,0,0,17,0,0,0,0,10197,737,45,692,0,3,10,32,117,550,25,0,0,49.2483126,,23.3281493,,38.88024883,,,461.1536658,127.6639831,,750.3517274,,0,0,,,98.65061833,100.4122186,89.84251136,776.1093302,1383.499241,776.1093302,949.9134715,0,0,0,0,0,5954.412567,,285.8553832,,75.3618539,393.7007874,245.5757387,54.00001,210.4935293
1671,199628071,1996,Lafayette,36148,26630,13362,13268,598,6172,227,26,,19607,1654.052,,,,85,6.5,66.5,0,51,2.25,0,21.5,16,3.5,12.5,10,0,9.05,0,23,0,,,,113,5,108,0,89,0,0,0,24,50,4,46,0,30,0,0,0,20,0,0,0,0,10268,689,32,657,0,0,11,21,145,472,38,2,0,48.64541236,,26.19368358,,37.41954797,29.93563838,,501.205909,94.21163702,,813.9885439,346.6988242,0,0,,,109.6547152,122.4052634,102.0043862,826.3123785,1441.996111,486.066105,991.1894273,0,0,0,0,0,6211.235449,,319.1888847,,60.08261359,424.3334585,187.7581675,62,232.8201277
1672,199728071,1997,Lafayette,37161,27438,13768,13670,628,6393,245,29,,20143,1780.558,,,,96.66666,6.666667,74,0,56,2.666667,0,24.33333,12.66667,4,8.666667,10,0,11.4,0,26.66667,0,,,,103,7,96,0,73,0,0,0,30,62,7,55,0,43,0,0,0,19,0,0,0,0,10324,546,36,510,0,4,7,25,136,351,23,0,0,48.42146281,,29.05287623,,50.84253341,50.84253341,,541.3313826,63.39917337,,702.2677396,402.3408925,0,0,,,120.8029092,148.9351139,94.32557216,875.9580791,1141.873925,672.6106679,1088.43551,0,0,0,0,0,6489.386982,,352.3094249,,46.16469859,375.3917924,225.9639915,69.99999,255.1205992
1673,199828071,1998,Lafayette,37875,27997,14088,13909,612,6555,261,38,,20531,1907.065,,,,108.3333,6.833333,81.5,0,61,3.083333,0,27.16667,9.333333,4.5,4.833333,10,0,13.75,0,30.33333,0,,,,114,8,106,0,82,0,0,0,32,85,5,80,0,52,0,0,0,33,0,0,0,0,11984,512,36,476,0,10,8,18,109,342,22,3,0,48.50463515,,31.94207836,,56.78591709,35.49119818,,585.9515422,34.74968006,,762.0964843,575.167158,0,0,,,132.3202474,155.8618674,160.7325508,930.5873379,1250.953471,793.2875667,1181.35364,0,0,0,0,0,6811.676251,,386.9461014,,33.33690395,407.1864843,303.6039576,77.99997,278.6011716
1674,199928071,1999,Lafayette,38375,28358,14261,14097,605,6680,282,39,,20752,2033.571,,,,120,7,89,0,66,3.5,0,30,6,5,1,10,0,16.1,0,34,0,,,,113,5,108,0,81,0,0,0,32,83,7,76,0,55,0,0,0,28,0,0,0,0,12169,532,35,497,0,3,15,17,86,384,27,0,0,49.08491691,,35.06065493,,35.06065493,49.08491691,,631.3400014,7.093707881,,766.1204512,539.121799,0,0,,,144.5643793,154.2020046,134.926754,988.0239521,1212.57485,823.3532934,1241.134752,0,0,0,0,0,7171.066366,,423.1610128,,21.15805064,398.4766204,292.6863672,86,303.2653925
