yfips,year,fips,state,county_name,total_pop,total_pop_15to64,female_pop_15to64,male_pop_15to64,asian_pop_15to64,black_pop_15to64,latino_pop_15to64,native_pop_15to64,other_pop_15to64,white_pop_15to64,urbanicity,region,division,commuting_zone,metro_area,land_area,total_jail_adm,total_jail_adm_dcrp,female_jail_adm_dcrp,male_jail_adm_dcrp,total_jail_pop,female_jail_pop,male_jail_pop,asian_jail_pop,black_jail_pop,latino_jail_pop,native_jail_pop,white_jail_pop,total_jail_pretrial,female_jail_pretrial,male_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp,female_jail_pop_dcrp,male_jail_pop_dcrp,total_prison_pop,female_prison_pop,male_prison_pop,asian_prison_pop,black_prison_pop,latino_prison_pop,native_prison_pop,other_prison_pop,white_prison_pop,total_prison_adm,female_prison_adm,male_prison_adm,asian_prison_adm,black_prison_adm,latino_prison_adm,native_prison_adm,other_prison_adm,white_prison_adm,num_facilites,num_employees,confined_pop,capacity,ucr_population,index_crime,violent_crime,property_crime,murder_crime,rape_crime,robbery_crime,agr_assault_crime,burglary_crime,larceny_crime,mv_theft_crime,arson_crime
198028081,1980,28081,MS,Lee County,57138,36560,18987,17573,,6818,,,68,29674,rural,South,East South Central,166,46180,449.951,2470.714,,,,56.2,1.4,54.8,,,,,,24.8,2,8.571428,17.8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,53048,1990,149,1841,12,14,22,101,496,1220,125,0
198128081,1981,28081,MS,Lee County,57326,36747,19079,17668,,6919,,,76,29752,rural,South,East South Central,166,46180,449.951,2272.143,,,,56.8,1.6,55.2,,,,,,27.2,2.5,7.857143,19.2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,55966,2209,187,2022,5,10,25,147,544,1306,161,11
198228081,1982,28081,MS,Lee County,57588,36953,19175,17778,,7023,,,81,29849,rural,South,East South Central,166,46180,449.951,2073.572,,,,57.4,1.8,55.6,,,,,,29.6,3,7.142857,20.6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,56431,1830,137,1693,6,7,14,110,413,1122,143,15
198328081,1983,28081,MS,Lee County,58942,37812,19607,18205,,7237,,,91,30484,rural,South,East South Central,166,46180,449.951,1875,,,,58,2,56,,,,,,32,3.5,6.428571,22,0,0,0,0,0,,,,109,,,0,46,0,0,0,63,42,,,0,18,0,0,0,24,0,0,0,0,57225,1590,92,1498,11,6,23,52,355,994,148,1
198428081,1984,28081,MS,Lee County,59818,38403,19889,18514,,7404,,,94,30905,rural,South,East South Central,166,46180,449.951,1814,,,,47,2,45,,,,,,18.5,4,5.714286,21,0,0,0,0,0,,,,99,,,0,46,0,0,0,53,49,,,0,23,0,0,1,25,0,0,0,0,57326,1653,88,1565,8,15,22,43,282,1153,129,1
198528081,1985,28081,MS,Lee County,61455,39461,20436,19025,,7659,,,101,31701,rural,South,East South Central,166,46180,449.951,1753,,,,36,2,34,,,,,,5,4.5,5,20,0,0,0,0,0,,,,110,,,0,57,0,0,0,53,78,,,0,39,0,0,0,39,0,0,0,0,59321,1908,116,1792,6,9,45,56,453,1189,147,3
198628081,1986,28081,MS,Lee County,62264,40109,20727,19382,,7839,,,106,32164,rural,South,East South Central,166,46180,449.951,1095,,,,40,4.333333,46,,,,,,9,5,9,19,0,0,0,0,0,,,,127,,,0,70,0,0,0,57,75,,,0,35,0,0,0,40,0,0,0,0,59583,1657,48,1609,4,6,16,22,487,1007,115,0
198728081,1987,28081,MS,Lee County,63278,40871,21101,19770,,8046,,,113,32712,rural,South,East South Central,166,46180,449.951,1095,,,,40,6.666667,46,,,,,,9,5.5,9,18,0,0,0,0,0,,,,130,,,0,65,0,0,0,65,62,5,57,0,26,0,0,0,36,0,0,0,0,60588,1760,72,1688,2,5,16,49,415,1153,119,1
198828081,1988,28081,MS,Lee County,64197,41538,21450,20088,,8257,,,121,33160,rural,South,East South Central,166,46180,449.951,2185,,,,85,9,82,,,,,,47,6,41,17,0,0,0,2,0,,,,138,4,134,0,74,0,0,0,64,68,4,64,0,36,0,0,0,32,0,0,0,0,61520,1672,95,1577,1,7,10,77,299,1165,111,2
198928081,1989,28081,MS,Lee County,64843,41977,21670,20307,,8413,,,129,33435,rural,South,East South Central,166,46180,449.951,1145,,,,30,3,31,,,,,,13,4.666667,13,16,0,0,0,1.941176,0,,,,132,5,127,,70,0,0,1,61,70,,,,32,0,0,1,37,0,0,0,0,62611,1763,88,1675,7,9,10,62,325,1220,128,2
199028081,1990,28081,MS,Lee County,65836,42968,22175,20793,85,8646,236,41,,33960,rural,South,East South Central,166,46180,449.951,4071,,,,35,1,22,0,19,1.2,0,4,10,3.333333,10,15,0,0,0,1.882353,0,,,,121,5,116,,61,0,0,1,59,83,5.5,77.5,,45.5,0,0,1,36.5,0,0,0,0,64251,1960,91,1869,5,7,18,61,454,1239,175,1
199128081,1991,28081,MS,Lee County,67101,43744,22566,21178,107,8973,264,41,,34359,rural,South,East South Central,166,46180,449.951,6358,,,,30,4,33,0,20,1.4,0,17,20,2,18,14,0,0,0,1.823529,0,,,,155,9,146,,83,0,0,1,71,96,8,88,,59,0,0,1,36,0,0,0,0,64719,2149,92,2057,4,8,21,59,479,1420,149,9
199228081,1992,28081,MS,Lee County,68219,44314,22878,21436,118,9310,280,44,,34562,rural,South,East South Central,166,46180,449.951,6423.607,,,,30,2,21,0,18,1.6,0,5,58.5,4.5,54,13,0,0,0,1.764706,0,,,,150,10,140,,101,0,0,1,48,91,4,87,0,65,0,0,0,26,0,0,0,0,65267,3396,157,3239,6,17,68,66,827,2174,236,2
199328081,1993,28081,MS,Lee County,69786,45414,23408,22006,135,9727,302,46,,35204,rural,South,East South Central,166,46180,449.951,6489.214,,,,130,7,123,0,90,1.8,0,38,97,7,90,12,0,0,0,1.705882,0,,,,128,7,121,,99,0,0,1,28,90,7,83,0,71,0,0,0,19,0,0,0,0,,,,,,,,,,,,
199428081,1994,28081,MS,Lee County,70669,46004,23699,22305,144,10046,318,42,,35454,rural,South,East South Central,166,46180,449.951,6554.821,,,,141.8333,9.5,128.6667,0,92.66666,2,0,43.33333,101,8.833333,92.16666,19.66667,0,0,0,1.647059,0,,,,175,13,162,,123,0,0,1,51,100,8,92,0,63,0,0,0,37,0,0,0,0,37396,2872,226,2646,3,14,85,124,502,1868,276,0
199528081,1995,28081,MS,Lee County,72246,47150,24283,22867,171,10485,360,43,,36091,rural,South,East South Central,166,46180,449.951,6620.429,,,,153.6667,12,134.3333,0,95.33334,2.2,0,48.66667,105,10.66667,94.33334,27.33333,0,0,0,1.588235,0,,,,184,8,176,,129,0,0,2,53,91,13,78,,62,0,0,1,28,0,0,0,0,38183,3061,235,2826,1,15,99,120,554,2042,229,1
199628081,1996,28081,MS,Lee County,73057,47730,24570,23160,194,10802,393,51,,36290,rural,South,East South Central,166,46180,449.951,6686.036,,,,165.5,14.5,140,0,98,2.4,0,54,109,12.5,96.5,35,0,0,0,1.529412,0,,,,185,12,173,,130,0,0,1,54,129,13,116,0,80,0,0,0,49,0,0,0,0,72045,4566,302,4264,5,17,114,166,1369,2541,350,4
199728081,1997,28081,MS,Lee County,73706,48174,24811,23363,222,11075,450,51,,36376,rural,South,East South Central,166,46180,449.951,6751.643,,,,177.3333,17,145.6667,0,100.6667,2.6,0,59.33333,113,14.33333,98.66666,42.66667,0,0,0,1.470588,0,,,,180,15,165,,128,0,0,1,51,156,19,137,0,100,0,0,0,56,0,0,0,0,71039,4295,273,4022,3,24,71,175,1000,2715,283,24
199828081,1998,28081,MS,Lee County,74584,48867,25194,23673,256,11381,469,56,,36705,rural,South,East South Central,166,46180,449.951,6817.25,,,,189.1667,19.5,151.3333,0,103.3333,2.8,0,64.66666,117,16.16667,100.8333,50.33333,0,0,0,1.411765,0,,,,193,11,182,,136,0,0,1,56,199,14,185,,142,0,0,1,56,0,0,0,0,73079,4095,298,3797,6,20,66,206,1030,2503,257,7
199928081,1999,28081,MS,Lee County,75163,49196,25369,23827,291,11640,516,59,,36690,rural,South,East South Central,166,46180,449.951,6882.857,,,,201,22,157,0,106,3,0,70,121,18,103,58,0,0,0,1.352941,0,,,,236,15,221,0,173,0,0,0,63,237,38,199,0,168,0,0,0,69,0,0,0,0,73493,3508,274,3234,2,25,70,177,777,2259,184,14
200028081,2000,28081,MS,Lee County,75876,49685,25623,24062,313,11927,540,70,,36835,rural,South,East South Central,166,46180,449.951,6205,3483,310,3173,190,14,165,0,104,3,0,72,124,10,114,55,0,0,0,1.294118,0,167,15,153,279.333333333,21.1666666667,258.166666667,0,193.583333333,,0,0.5,85.25,234,29,205,,166,,,3,65,0,0,0,0,74326,3308,219,3089,3,29,55,132,778,2089,207,15
200128081,2001,28081,MS,Lee County,76537,50158,25812,24346,334,12265,624,77,,36858,rural,South,East South Central,166,46180,449.951,6935,3489,315,3174,155,11,156,0,90,3,0,77,150,9,141,18,0,3,0,1.235294,0,227,19,212,322.666666667,27.3333333333,295.333333333,0,214.166666667,,0,1,107.5,199,25,174,0,124,0,0,0,75,0,0,0,0,74675,3552,256,3296,4,25,83,144,1123,1935,228,10
200228081,2002,28081,MS,Lee County,76783,50527,26069,24458,320,12509,688,91,,36919,rural,South,East South Central,166,46180,449.951,5214.286,3218,219,2999,180,12,200,0,127,3,0,85,146,6,140,66,0,2.333333,0,1.176471,0,196,17,179,366,33.5,332.5,0,234.75,,0,1.5,129.75,229,32,197,0,131,,,4,94,0,0,0,0,71668,2946,185,2761,1,29,64,91,795,1734,219,13
200328081,2003,28081,MS,Lee County,77480,50911,26198,24713,342,12824,763,82,,36900,rural,South,East South Central,166,46180,449.951,6570,3129,125,3004,180,30,195,0,135,3,0,90,164.5,9.5,155,75.5,0,1.666667,0,1.117647,0,265,11,254,409.333333333,39.6666666667,369.666666667,0,255.333333333,,0,2,152,286,43,243,0,151,0,0,0,135,0,0,0,0,72641,2933,183,2750,1,22,35,125,742,1812,186,10
200428081,2004,28081,MS,Lee County,77937,51107,26354,24753,333,13004,841,92,,36837,rural,South,East South Central,166,46180,449.951,7925.714,6768,284,6484,284,26,253,0,167,3,0,109,183,13,170,85,1,1,1,1.058824,0,220,23,197,452.666666667,45.8333333333,406.833333333,0,275.916666667,,0,2.5,174.25,300.625,43.375,244,,150.5,,0,0.25,136.625,0,0,0,0,76799,3037,207,2830,4,39,66,98,563,2040,213,14
200528081,2005,28081,MS,Lee County,78529,51470,26571,24899,369,13334,928,90,,36749,rural,South,East South Central,166,46180,449.951,7804.048,7109,525,6584,320,35,272,0,147,7,0,121,183,18,165,61,2.333333,5,1.2,1,0,255,51,204,496,52,444,0,296.5,,0,3,196.5,315.25,43.75,245,,150,,0,0.5,138.25,0,0,0,0,77109,2961,222,2739,1,46,56,119,763,1774,173,29
200628081,2006,28081,MS,Lee County,79684,52145,27043,25102,367,13731,992,92,,36963,rural,South,East South Central,166,46180,449.951,7682.381,6943,726,6217,240,33,206,0,115,5,0,119,143,17,126,63,3.666667,5,1.4,1,0,265,41,224,539.333333333,58.1666666667,481.166666667,0,317.083333333,3.5,0,0,218.75,329.875,44.125,246,,149.5,,0,0.75,139.875,0,0,0,0,77031,2749,175,2574,2,29,52,92,680,1706,161,27
200728081,2007,28081,MS,Lee County,80561,52637,27329,25308,373,14068,1084,85,,37027,rural,South,East South Central,166,46180,449.951,7560.714,6777,927,5850,240,30,220,0,135,15,0,100,190,10,180,65,5,5,1.6,1,0,235,41,194,582.666666667,64.3333333333,518.333333333,0,337.666666667,4,0,0,241,344.5,44.5,247,,149,,0,1,141.5,0,0,0,0,75157,2258,148,2110,2,41,24,81,527,1407,165,11
200828081,2008,28081,MS,Lee County,81501,53075,27611,25464,401,14444,1152,87,,36991,rural,South,East South Central,166,46180,449.951,8603.571,6612,1129,5483,300,60,265,0,200,23,0,125,250,45,205,62.5,5,75,1.8,1,0,230,26,204,626,70.5,555.5,0,358.25,4.5,0,0,263.25,359.125,44.875,248,,148.5,,0,1.25,143.125,0,0,0,0,76254,2468,187,2281,0,34,63,90,551,1615,107,8
200928081,2009,28081,MS,Lee County,82436,53558,27865,25693,409,14760,1249,89,,37051,rural,South,East South Central,166,46180,449.951,7821.429,6446,1330,5116,250,50,176,0,125,31,0,70,81,30,51,60,5,2,2,1,0,257,41,216,669.333333333,76.6666666667,592.666666667,0,378.833333333,5,0,0,285.5,373.75,45.25,249,,148,,0,1.5,144.75,0,0,0,0,76840,2713,141,2572,1,33,33,74,683,1786,98,5
201028081,2010,28081,MS,Lee County,82910,53818,27997,25821,411,14981,1257,99,,37070,rural,South,East South Central,166,46180,449.951,8864.286,6280,1531,4749,230,48,202,0,130,10,0,110,107,30,51,100,5,2,2,1,0,252,42,210,712.666666667,82.8333333333,629.833333333,0,399.416666667,5.5,0,0,307.75,388.375,45.625,250,,147.5,,0,1.75,146.375,0,0,0,0,78519,2725,118,2607,4,28,32,54,668,1794,135,10
201128081,2011,28081,MS,Lee County,82877,53814,27996,25818,425,15019,1248,101,,37021,rural,South,East South Central,166,46180,449.951,6778.571,6101,1478,4623,190,30,170,0,105,5,0,90,40,30,51,81,5,2,2,1,0,236,32,204,756,89,667,0,420,6,0,0,330,403,46,251,,147,,0,2,148,0,0,0,0,44139,978,55,923,0,6,6,43,345,525,41,12
201228081,2012,28081,MS,Lee County,84010,54518,28397,26121,458,15356,1314,106,,37284,rural,South,East South Central,166,46180,449.951,6882.857,6590,1657,4933,150,22,146,0,80,10,0,70,105,30,51,65,5,2,2,1,0,245,33,212,754,79,675,,435,4,0,2,313,355,44,311,,206,0,0,2,147,0,0,0,0,44739,868,54,814,0,3,7,44,299,464,31,20
201328081,2013,28081,MS,Lee County,84785,54786,28478,26308,471,15724,1274,117,,37200,rural,South,East South Central,166,46180,449.951,112,6590,1657,4933,264,39,208,0,142,5,0,100,142,30,51,70,5,2,2,1,0,245,33,212,725,76,649,,429,5,0,1,290,373,52,321,0,207,,0,2,164,0,0,0,0,45452,885,46,839,0,4,7,35,228,564,37,10
201428081,2014,28081,MS,Lee County,84961,54871,28485,26386,514,16030,1309,129,,36889,rural,South,East South Central,166,46180,449.951,5579.286,,,,244,46,183,0,135,4.5,0,94,179,30,51,70,5,2,2,1,0,,,,573,47,526,,344,,0,4,225,274,31,243,0,147,,0,2,125,0,0,0,0,37672,649,33,616,0,1,3,29,181,400,31,4
201528081,2015,28081,MS,Lee County,84758,54679,28441,26238,511,16238,1329,118,,36483,rural,South,East South Central,166,46180,449.951,2200,,,,209,38,160,0,104,4,0,90,148,30,51,50,5,2,2,1,0,,,,549,49,500,,311,4,0,1,233,203,32,171,0,99,,0,1,103,0,0,0,0,,,,,,,,,,,,
201628081,2016,28081,MS,Lee County,84730,54683,28293,26390,549,16481,1311,120,,36222,rural,South,East South Central,166,46180,449.951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197028089,1970,28089,MS,Madison County,30058,16483,8771,7712,,9492,,,20,6971,small/mid,South,East South Central,45,27140,714.37,0,,,,12,0,10,,,,,,7,0,5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,13,102,102,,,,,,,,,,,,
197128089,1971,28089,MS,Madison County,31411,17446,9243,8203,,9847,,,19,7580,small/mid,South,East South Central,45,27140,714.37,0,,,,15.5,0,13.625,,,,,,7.5,0,4.5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,13,102,102,,,,,,,,,,,,
197228089,1972,28089,MS,Madison County,33131,18709,9877,8832,,10370,,,24,8315,small/mid,South,East South Central,45,27140,714.37,0,,,,19,0,17.25,,,,,,8,0,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,13,102,102,,,,,,,,,,,,
197328089,1973,28089,MS,Madison County,33637,19203,10111,9092,,10465,,,27,8711,small/mid,South,East South Central,45,27140,714.37,0,,,,22.5,0,20.875,,,,,,8.5,0,3.5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,13,102,102,,,,,,,,,,,,
197428089,1974,28089,MS,Madison County,34283,19802,10411,9391,,10618,,,29,9155,small/mid,South,East South Central,45,27140,714.37,0,,,,26,0,24.5,,,,,,9,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,13,102,102,,,,,,,,,,,,
197528089,1975,28089,MS,Madison County,35764,20926,10993,9933,,11076,,,29,9821,small/mid,South,East South Central,45,27140,714.37,0,,,,29.5,0,28.125,,,,,,9.5,0,2.5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,13,102,102,,,,,,,,,,,,
197628089,1976,28089,MS,Madison County,36927,21866,11482,10384,,11439,,,35,10392,small/mid,South,East South Central,45,27140,714.37,0,,,,33,0,31.75,,,,,,10,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,13,102,102,,,,,,,,,,,,
197728089,1977,28089,MS,Madison County,38397,22994,12085,10909,,11915,,,36,11043,small/mid,South,East South Central,45,27140,714.37,0,,,,36.5,0,35.375,,,,,,10.5,0,1.5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,13,102,102,3800,67,10,57,0,0,4,6,24,29,4,0
197828089,1978,28089,MS,Madison County,39930,24160,12704,11456,,12401,,,40,11719,small/mid,South,East South Central,45,27140,714.37,2085.714,,,,40,1,39,,,,,,11,0,1,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,13,102,102,2503,76,4,72,0,1,2,1,22,45,5,0
197928089,1979,28089,MS,Madison County,40915,24923,13108,11815,,12676,,,45,12202,small/mid,South,East South Central,45,27140,714.37,2084.572,,,,41.2,1.4,39.8,,,,,,11.4,0,3.2,13.2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,13,102,102,,,,,,,,,,,,
198028089,1980,28089,MS,Madison County,41719,25560,13445,12115,,12904,,,46,12610,small/mid,South,East South Central,45,27140,714.37,2083.429,,,,42.4,1.8,40.6,,,,,,11.8,0,5.4,14.4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,13,102,102,5467,114,14,100,2,0,5,7,46,45,9,0
198128089,1981,28089,MS,Madison County,42307,26172,13774,12398,,12840,,,63,13269,small/mid,South,East South Central,45,27140,714.37,2082.286,,,,43.6,2.2,41.4,,,,,,12.2,0,7.6,15.6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,13,102,102,5507,217,23,194,0,3,10,10,73,110,11,0
198228089,1982,28089,MS,Madison County,42829,26687,14043,12644,,12747,,,74,13866,small/mid,South,East South Central,45,27140,714.37,2081.143,,,,44.8,2.6,42.2,,,,,,12.6,0,9.8,16.8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,13,102,102,5553,219,16,203,0,0,3,13,58,129,16,0
198328089,1983,28089,MS,Madison County,42892,26883,14149,12734,,12514,,,88,14281,small/mid,South,East South Central,45,27140,714.37,2080,,,,46,3,43,,,,,,13,0,12,18,0,1,0,0,0,,,,56,,,0,47,0,0,0,9,12,,,0,10,0,0,2,,1,13,102,102,7903,213,34,179,0,3,1,30,53,114,12,0
198428089,1984,28089,MS,Madison County,43460,27414,14425,12989,,12443,,,94,14877,small/mid,South,East South Central,45,27140,714.37,1799.2,,,,45.8,4.1,45.6,,,,,,24.6,0,23.2,19.6,0,5.7,0,0,0,,,,42,,,0,36,0,0,0,6,27,,,0,20,0,0,0,7,1,13,102,102,7877,223,26,197,0,0,1,25,46,148,3,0
198528089,1985,28089,MS,Madison County,45657,28958,15255,13703,,12827,,,109,16022,small/mid,South,East South Central,45,27140,714.37,1518.4,,,,45.6,5.2,48.2,,,,,,36.2,0,34.4,21.2,0,10.4,0,0,0,,,,43,6,37,0,37,0,0,0,6,38,4,34,0,29,0,0,0,9,1,13,102,102,10343,378,33,345,0,2,7,24,90,232,23,0
198628089,1986,28089,MS,Madison County,47338,30292,15932,14360,,13118,,,121,17053,small/mid,South,East South Central,45,27140,714.37,1237.6,,,,45.4,6.3,50.8,,,,,,47.8,0,45.6,22.8,0,15.1,0,0,0,,,,48,5,43,0,41,0,0,0,7,29,,,0,21,0,0,0,8,1,13,102,102,22457,617,18,599,0,1,5,12,106,455,36,2
198728089,1987,28089,MS,Madison County,48223,31098,16353,14745,,13198,,,132,17768,small/mid,South,East South Central,45,27140,714.37,956.8,,,,45.2,7.4,53.4,,,,,,59.4,0,56.8,24.4,0,19.8,0,0,0,,,,45,,,0,38,0,0,0,7,21,0,21,0,13,0,0,0,8,1,13,102,102,3080,134,7,127,0,1,1,5,31,92,4,0
198828089,1988,28089,MS,Madison County,51128,33163,17456,15707,,13826,,,147,19190,small/mid,South,East South Central,45,27140,714.37,676,,,,45,8.5,56,,,,,,71,0,68,26,0,24.5,0,0,0,,,,56,4,52,0,44,0,0,0,12,33,6,27,0,27,0,0,0,6,1,13,102,102,3280,139,13,126,0,2,0,11,30,89,6,1
198928089,1989,28089,MS,Madison County,52563,34243,18028,16215,,14012,,,161,20070,small/mid,South,East South Central,45,27140,714.37,850.9412,,,,76,9.6,82,,,,,,82.6,0,79.2,27.2,0,29.2,0,0,0,,,,52,5,47,0,41,0,0,0,11,38,6,32,0,31,0,0,0,7,1,13,102,102,18819,871,45,826,0,1,13,31,174,622,28,2
199028089,1990,28089,MS,Madison County,54271,35748,18850,16898,130,14344,192,28,,21054,small/mid,South,East South Central,45,27140,714.37,1025.882,,,,107,10.7,108,0,97.6,0,0,14.4,94.2,0,90.4,28.4,0,33.9,0,0,0,,,,71,,,0,60,0,0,0,11,46.5,6,40.5,0,38,0,0,0,8.5,1,13,102,102,43732,1545,105,1440,5,18,23,59,324,1054,62,0
199128089,1991,28089,MS,Madison County,55698,36595,19267,17328,159,14603,217,29,,21587,small/mid,South,East South Central,45,27140,714.37,1200.823,,,,138,11.8,134,0,123.4,0,0,16.6,105.8,0,101.6,29.6,0,38.6,0,0,0,,,,57,,,0,53,0,0,0,4,55,6,49,0,45,0,0,0,10,1,13,102,102,44050,1548,104,1444,2,20,39,43,393,950,93,8
199228089,1992,28089,MS,Madison County,57978,38018,20012,18006,202,15106,229,31,,22450,small/mid,South,East South Central,45,27140,714.37,1375.765,,,,169,12.9,160,0,149.2,0,0,18.8,117.4,0,112.8,30.8,0,43.3,0,0,0,,,,67,6,61,0,59,0,0,0,8,57,8,49,0,41,0,0,0,16,1,13,102,102,44422,1655,127,1528,4,17,43,63,374,1045,102,7
199328089,1993,28089,MS,Madison County,60846,40005,20983,19022,233,15780,258,30,,23704,small/mid,South,East South Central,45,27140,714.37,1550.706,,,,200,14,186,0,175,1,1,21,129,5,124,32,0,48,0,26,0,,,,75,,,0,62,0,0,0,13,91,6,85,,70,0,0,1,20,1,13,102,102,,,,,,,,,,,,
199428089,1994,28089,MS,Madison County,63358,41731,21842,19889,273,16317,287,34,,24820,small/mid,South,East South Central,45,27140,714.37,1725.647,,,,205,14.83333,191.1667,0,182.9167,3.416667,0,25.91667,147.5833,7.666667,139.9167,30.58333,0,52.7,0,33.58333,0,,,,101,7,94,0,85,0,0,0,16,84,7,77,0,64,0,0,0,20,1,13,102,102,48589,1850,126,1724,9,16,29,72,344,1232,134,14
199528089,1995,28089,MS,Madison County,65915,43553,22776,20777,338,16876,326,36,,25977,small/mid,South,East South Central,45,27140,714.37,1900.588,,,,210,15.66667,196.3333,0,190.8333,5.833333,0,30.83333,166.1667,10.33333,155.8333,29.16667,0,57.4,0,41.16667,0,,,,106,6,100,0,89,,0,1,16,72,6,66,0,55,,0,1,16,1,13,102,102,53469,2034,121,1913,3,14,41,63,309,1476,108,20
199628089,1996,28089,MS,Madison County,67875,44916,23470,21446,393,17202,373,37,,26911,small/mid,South,East South Central,45,27140,714.37,2075.529,,,,215,16.5,201.5,0,198.75,8.25,0,35.75,184.75,13,171.75,27.75,0,62.1,0,48.75,0,,,,146,,,0,129,0,0,0,17,113,7,106,0,93,0,0,0,20,1,13,102,102,53845,2264,151,2113,6,16,38,91,288,1665,138,22
199728089,1997,28089,MS,Madison County,70321,46508,24257,22251,467,17580,416,43,,28002,small/mid,South,East South Central,45,27140,714.37,2250.471,,,,220,17.33333,206.6667,0,206.6667,10.66667,0,40.66667,203.3333,15.66667,187.6667,26.33333,0,66.8,0,56.33333,0,,,,144,6,138,0,129,,0,2,13,109,11,98,0,99,,0,2,8,1,13,102,102,54141,2305,130,2175,5,16,41,68,367,1611,185,12
199828089,1998,28089,MS,Madison County,72232,47764,24936,22828,543,17804,452,43,,28922,small/mid,South,East South Central,45,27140,714.37,2425.412,,,,225,18.16667,211.8333,0,214.5833,13.08333,0,45.58333,221.9167,18.33333,203.5833,24.91667,0,71.5,0,63.91667,0,,,,144,5,139,0,129,0,0,0,15,129,17,112,0,99,0,0,0,30,1,13,102,102,60644,2043,165,1878,2,15,58,90,400,1267,205,6
199928089,1999,28089,MS,Madison County,73640,48725,25408,23317,647,17913,515,51,,29599,small/mid,South,East South Central,45,27140,714.37,2600.353,,,,230,19,217,0,222.5,15.5,0,50.5,240.5,21,219.5,23.5,0,76.2,0,71.5,0,,,,143,6,137,0,128,0,0,0,15,93,5,88,0,82,0,0,0,11,1,13,102,102,61001,1913,101,1812,4,10,34,53,323,1315,162,12
200028089,2000,28089,MS,Madison County,75089,49714,25908,23806,720,18098,577,62,,30257,small/mid,South,East South Central,45,27140,714.37,2775.294,3907,521,3386,251.6667,22.5,237.5,0,230.4167,17.91667,0,55.41667,259.0833,23.66667,235.4167,22.08333,0,80.9,0,79.08334,0,190,30,160,186.25,9.33333333333,176.916666667,0,162.833333333,,,0.333333333333,23.0833333333,116,15,101,0,99,0,0,0,17,1,13,102,102,61763,2049,133,1916,4,13,46,70,346,1385,178,7
200128089,2001,28089,MS,Madison County,76580,50733,26443,24290,803,18568,714,64,,30584,small/mid,South,East South Central,45,27140,714.37,2950.235,3907,521,3386,273.3333,26,258,0,238.3333,20.33333,0,60.33333,277.6667,26.33333,251.3333,20.66667,0,85.6,0,86.66666,0,251,12,239,229.5,12.6666666667,216.833333333,0,197.666666667,,,0.666666666667,31.1666666667,169,12,157,0,125,,0,3,41,1,13,102,102,62053,1916,133,1783,7,18,37,71,384,1225,170,4
200228089,2002,28089,MS,Madison County,78092,51789,26919,24870,842,19144,845,71,,30887,small/mid,South,East South Central,45,27140,714.37,3125.177,4802,475,4327,295,29.5,278.5,0,246.25,22.75,0,65.25,296.25,29,267.25,19.25,0,90.3,0,94.25,0,304,24,280,272.75,16,256.75,0,232.5,,,1,39.25,222,23,199,0,175,,0,1,46,1,13,102,102,62352,1913,152,1761,4,27,46,75,315,1320,120,6
200328089,2003,28089,MS,Madison County,79997,53243,27572,25671,906,19615,951,71,,31700,small/mid,South,East South Central,45,27140,714.37,3300.118,4802,475,4327,316.6667,33,299,0,254.1667,25.16667,0,70.16666,314.8333,31.66667,283.1667,17.83333,0,95,0,101.8333,0,304,24,280,316,19.3333333333,296.666666667,0,267.333333333,,,1.33333333333,47.3333333333,211,19,192,0,164,,0,1,46,1,13,102,102,65132,1788,144,1644,7,10,36,91,255,1237,147,5
200428089,2004,28089,MS,Madison County,82283,54938,28534,26404,999,20473,1083,74,,32309,small/mid,South,East South Central,45,27140,714.37,3475.059,3750,250,3500,338.3333,36.5,319.5,0,262.0833,27.58333,0,75.08334,333.4167,34.33333,299.0833,16.41667,0,99.7,0,109.4167,0,265,25,240,359.25,22.6666666667,336.583333333,0,302.166666667,,,1.66666666667,55.4166666667,220,20.125,196.625,0,167.625,,,1.25,47.875,1,13,102,102,80358,2113,220,1893,8,23,52,137,360,1413,107,13
