date,MSP,MSP_TVC,CMCF,CMCF_TVC,YOU,SMCI,SMCI_TVC,county_jails,community_work_centers,REGIONAL_CORRECTIONAL_FACILITIES,PRIVATE_PRISONS,RESTITUTION_CENTERS,TRANSITIONAL_HOUSING,Governor's_Mansion,E-CODE
2017-07-08,3367,,3387,9,33,2992,,1194,857,3789,3059,12,44,,
2017-07-09,3365,,3387,9,33,2990,,1194,856,3788,3059,12,44,,
2017-07-10,3356,,3409,9,33,2988,,1204,866,3786,3058,13,43,,
2017-07-11,3373,,3419,9,33,2988,,1188,863,3789,3058,15,43,,
2017-07-12,3358,,3428,9,31,2986,,1219,856,3797,3055,15,43,,
2017-07-13,3354,,3392,8,31,2993,,1218,848,3911,3075,15,43,,
2017-07-14,3345,,3387,10,31,2992,,1233,846,3804,3070,14,43,,
2017-07-15,3343,,3384,10,31,2992,,1233,846,3804,3069,14,43,,
2017-07-16,3343,,3382,10,31,2993,,1233,844,3803,3067,14,43,,
2017-07-17,3368,,3346,11,30,3006,,1233,868,3816,3065,15,43,,
2017-08-02,3373,,3335,10,31,3039,,1218,888,3828,3057,13,36,,
2017-08-03,3371,,3348,10,31,3032,,1248,887,3828,3057,13,37,,
2017-08-04,3369,,3304,26,31,3033,,1236,897,3833,3069,12,13,,
2017-08-05,3368,,3303,26,31,3031,,1236,892,3831,3068,12,14,,
2017-08-06,3367,,3303,26,31,3029,,1236,894,3830,3068,12,14,,
2017-08-07,3365,,3304,26,31,3034,,1246,905,3826,3067,12,18,,
2017-08-08,3358,,3328,24,32,3038,,1228,896,3833,3069,13,18,,
2017-08-09,3349,,3283,24,32,3045,,1260,893,3843,3075,13,18,,
2017-08-10,3345,,3301,24,30,3046,,1249,897,3835,3069,13,22,,
2017-08-11,3341,,3275,25,30,3052,,1261,910,3839,3066,14,22,,
2017-08-12,3365,,3304,26,31,3034,,1246,895,3826,3067,14,18,,
2017-08-13,3339,,3277,25,30,3051,,1261,909,3829,3063,14,22,,
2017-08-14,3346,,3303,28,31,3048,,1278,916,3828,3062,14,22,,
2017-08-15,3341,,3328,25,31,3048,,1284,913,3816,3069,14,21,,
2017-08-16,3329,,3323,26,31,3052,,1278,911,3809,3078,11,21,,
2017-08-17,3374,,3306,13,32,3049,,1259,917,3815,3090,12,30,,
2017-08-18,3381,,3304,28,32,3046,,1258,894,3815,3087,11,30,,
2017-08-19,3382,,3304,28,32,3043,,1258,891,3814,3089,11,30,,
2017-08-20,3382,,3304,28,32,3043,,1258,893,3812,3089,11,30,,
2017-08-21,3373,,3300,27,32,3038,,1310,899,3805,3087,11,29,,
2017-08-22,3392,,3296,28,32,3041,,1324,892,3799,3086,13,31,,
2017-08-23,3388,,3283,28,32,3036,,1332,905,3801,3097,13,32,,
2017-08-24,3382,,3276,28,32,3040,,1300,910,3814,3119,13,32,,
2017-08-25,3370,,3259,25,32,3043,,1292,922,3822,3128,13,31,,
2017-08-26,3369,,3259,25,32,3043,,1292,922,3820,3128,13,31,,
2017-08-27,3366,,3258,25,32,3043,,1292,921,3819,3128,13,31,,
2017-08-28,3375,,3286,12,32,3042,,1292,914,3812,3128,13,31,,
2017-08-29,3386,,3303,9,32,3041,,1284,908,3804,3122,13,31,,
2017-08-30,3368,,3311,10,32,3037,,1289,902,3814,3122,13,30,,
2017-08-31,3362,,3328,10,32,3042,,1294,900,3814,3119,13,37,,
2017-09-02,3365,,3286,10,32,3046,,1299,913,3822,3120,13,36,,
2017-09-03,3363,,3287,10,32,3044,,1299,913,3821,3120,13,36,,
2017-09-04,3360,,3286,10,32,3044,,1299,911,3819,3117,13,36,,
2017-09-05,3353,,3315,11,33,3039,,1329,902,3815,3113,13,36,,
2017-09-06,3361,,3331,11,33,3049,,1287,900,3805,3108,13,34,,
2017-09-07,3363,,3322,12,33,3047,,1297,904,3820,3106,13,34,,
2017-09-08,3356,,3321,10,33,3047,,1331,913,3822,3108,13,35,,
2017-09-09,3352,,3317,10,33,3045,,1331,910,3819,3107,13,35,,
2017-09-10,3351,,3318,10,33,3045,,1331,908,3818,3106,13,35,,
2017-09-11,3347,,3339,8,33,3044,,1367,907,3809,3102,13,35,,
2017-09-12,3343,,3395,8,33,3032,,1361,893,3807,3102,13,35,,
2017-09-13,3338,,3390,7,32,3035,,1356,890,3828,3118,13,36,,
2017-09-14,3345,,3394,12,32,3038,,1352,898,3815,3115,13,35,,
2017-09-15,3353,,3383,27,32,3034,,1351,908,3815,3110,11,37,,
2017-09-16,3352,,3384,27,32,3032,,1351,907,3814,3109,11,36,,
2017-09-17,3352,,3386,27,32,3032,,1351,900,3809,3108,11,36,,
2017-09-18,3353,,3430,28,33,3035,,1351,898,3800,3106,13,36,,
2017-09-19,3371,,3419,28,33,3037,,1365,895,3797,3105,13,42,,
2017-09-20,3357,,3460,27,33,3048,,1332,890,3799,3106,13,42,,
2017-09-21,3350,,3462,28,33,3047,,1324,889,3807,3107,13,42,,
2017-09-22,3342,,3475,27,34,3043,,1351,896,3794,3100,11,44,,
2017-09-23,3342,,3471,27,34,3040,,1351,894,3793,3100,11,44,,
2017-09-24,3342,,3472,27,34,3040,,1351,891,3793,3100,11,44,,
2017-09-25,3344,,3475,27,34,3039,,1407,912,3806,3099,13,44,,
2017-09-26,3347,,3510,27,34,3032,,1396,903,3802,3098,13,44,,
2017-09-27,3327,,3539,27,33,3019,,1398,900,3776,3088,13,42,,
2017-09-28,3334,,3529,28,33,3013,,1387,902,3806,3087,14,41,,
2017-09-29,3325,,3501,26,33,3051,,1394,890,3804,3076,13,41,,
2017-09-30,3323,,3501,26,33,3048,,1394,889,3803,3075,13,41,,
2017-10-02,3339,,3504,28,33,3043,,1391,893,3801,3081,13,42,,
2017-10-03,3329,,3340,28,33,3038,,1353,889,3804,3085,12,44,,
2017-10-04,3319,,3542,26,33,3043,,1335,883,3819,3080,11,43,,
2017-10-05,3314,,3555,26,32,3034,,1360,881,3827,3084,11,42,,
2017-10-06,3336,,3498,17,31,3044,,1350,894,3846,3078,11,42,,
2017-10-07,3334,,3499,17,31,3040,,1350,893,3842,3078,11,42,,
2017-10-08,3334,,3504,17,31,3041,,1350,893,3841,3078,11,42,,
2017-10-09,3329,,3547,17,31,3041,,1324,900,3857,3077,11,42,,
2017-10-10,3277,,3636,17,31,2992,,1273,897,3941,3076,11,42,,
2017-10-11,3262,,3623,23,31,3002,,1292,888,3944,3067,11,42,,
2017-10-12,3278,,3644,24,30,2960,,1264,886,3971,3066,11,42,,
2017-10-13,3289,,3652,28,28,2882,,1238,890,4024,3070,11,42,,
2017-10-14,3288,,3655,28,28,2882,,1238,889,4022,3069,12,42,,
2017-10-15,3287,,3656,28,28,2882,,1238,889,4021,3067,12,42,,
2017-10-16,3300,,3639,28,28,2839,,1272,896,4037,3064,12,41,,
2017-10-17,3294,,3659,28,27,2819,,1250,898,4077,3059,12,42,,
2017-10-18,3267,,3641,28,27,2807,,1245,896,4121,3057,12,43,,
2017-10-19,3294,,3674,17,27,2745,,1232,899,4133,3054,12,42,,
2017-10-20,3319,,3618,25,27,2705,,1225,902,4182,3073,12,42,,
2017-10-21,3319,,3617,25,27,2705,,1225,897,4181,3072,12,42,,
2017-10-22,3318,,3617,25,27,2704,,1225,895,4180,3072,12,42,,
2017-10-23,3342,,3644,25,27,2376,,1221,902,4173,3072,12,46,,
2017-10-24,3369,,3636,25,27,2665,,1237,908,4172,3084,11,48,,
2017-10-25,3393,,3624,26,27,2643,,1271,897,4167,3092,10,47,,
2017-10-26,3387,,3607,20,28,2631,,1289,895,4199,3106,10,47,,
2017-10-27,3382,,3596,24,28,2614,,1267,881,4216,3118,10,47,,
2017-10-28,3382,,3596,24,28,2615,,1267,879,4215,3118,10,47,,
2017-10-29,3382,,3595,24,28,2614,,1267,878,4214,3117,10,47,,
2017-10-30,3362,,3627,22,28,2601,,1279,882,4220,3114,10,47,,
2017-10-31,3356,,3650,22,28,2595,,1249,879,4229,3117,10,47,,
2017-11-02,3345,,3642,21,27,2620,,1227,857,4213,3111,10,46,,
2017-11-03,3351,,3623,21,27,2616,,1233,874,4208,3106,10,49,,
2017-11-04,3351,,3622,21,27,2615,,1233,874,4207,3106,9,49,,
2017-11-05,3352,,3622,21,27,2612,,1233,874,4204,3105,9,49,,
2017-11-06,3348,,3644,21,27,2618,,1225,882,4203,3101,9,51,,
2017-11-07,3350,,3597,21,27,2637,,1247,881,4234,3102,9,51,,
2017-11-08,3344,,3602,19,27,2632,,1247,878,4234,3102,9,47,,
2017-11-09,3349,,3590,20,27,2623,,1218,896,4260,3113,9,46,,
2017-11-10,3344,,3583,20,27,2617,,1218,885,4252,3112,8,46,,
2017-11-11,3344,,3583,20,27,2616,,1218,881,4252,3112,8,45,,
2017-11-12,3343,,3580,20,27,2616,,1218,881,4252,3112,8,45,,
2017-11-13,3345,,3606,20,27,2618,,1231,879,4251,3108,9,45,,
2017-11-14,3346,,3597,19,27,2630,,1215,882,4246,3108,9,46,,
2017-11-15,3338,,3585,19,27,2650,,1227,889,4239,3118,9,46,,
2017-11-16,3332,,3605,26,27,2638,,1193,889,4263,3125,9,46,,
2017-11-17,3353,,3556,28,27,2643,,1215,901,4259,3124,9,46,,
2017-11-18,3352,,3554,28,27,2643,,1215,898,4258,3122,9,45,,
2017-11-19,3352,,3552,28,27,2642,,1215,894,4257,3121,9,45,,
2017-11-20,3353,,3589,28,28,2646,,1199,888,4256,3123,9,45,,
2017-11-21,3355,,3605,20,29,2643,,1194,879,4268,3135,10,45,,
2017-11-22,3351,,3601,21,29,2625,,1207,880,4267,3136,10,44,,
2017-11-23,3351,,3600,21,29,2624,,1207,867,4265,3135,10,45,,
2017-11-24,3349,,3600,21,29,2624,,1207,865,4264,3135,9,45,,
2017-11-25,3348,,3601,21,29,2623,,1207,864,4264,3133,9,45,,
2017-11-26,3347,,3601,21,29,2623,,1207,864,4263,3131,9,45,,
2017-11-27,3340,,3632,17,29,2619,,1209,853,4249,3129,10,44,,
2017-11-28,3350,,3636,20,28,2620,,1209,851,4245,3129,10,47,,
2017-11-29,3348,,3651,24,28,2623,,1194,832,4246,3123,10,46,,
2017-11-30,3335,,3670,17,28,2625,,1193,831,4265,3127,9,46,,
2017-12-02,3324,,3635,35,27,2637,,1201,840,4272,3132,9,46,,
2017-12-03,3321,,3639,28,27,2636,,1201,840,4273,3131,9,46,,
2017-12-04,3293,,3637,28,27,2634,,1216,840,4266,3152,9,46,,
2017-12-05,3283,,3609,28,27,2650,,1226,838,4265,3148,9,45,,
2017-12-06,3257,,3616,28,27,2652,,1247,826,4284,3148,9,46,,
2017-12-07,3254,,3625,28,27,2655,,1245,822,4294,3156,9,46,,
2017-12-08,3297,,3574,18,27,2654,,1232,858,4299,3144,9,38,,
2017-12-09,3268,,3618,28,27,2657,,1250,813,4297,3134,9,37,,
2017-12-10,3268,,3618,28,27,2657,,1250,813,4297,3134,9,37,,
2017-12-11,3268,,3618,28,27,2657,,1250,813,4297,3134,9,37,,
2017-12-12,3297,,3574,18,27,2654,,1232,858,4299,3144,9,38,,
2017-12-13,3309,,3563,17,27,2659,,1242,850,4308,3146,9,37,,
2017-12-14,3338,,3516,13,27,2663,,1217,854,4351,3144,9,40,,
2017-12-15,3331,,3518,28,27,2665,,1187,847,4336,3152,9,41,,
2017-12-16,3331,,3518,28,27,2666,,1187,844,4336,3152,9,41,,
2017-12-17,3330,,3518,28,27,2663,,1187,843,4335,3151,9,41,,
2017-12-18,3344,,3527,27,27,2660,,1182,835,4354,3151,9,38,,
2017-12-19,3339,,3537,28,26,2659,,1173,819,4364,3153,9,35,,
2017-12-20,3352,,3496,28,26,2666,,1156,836,4371,3158,9,38,,
2017-12-21,3344,,3528,28,26,2655,,1142,832,4368,3158,10,38,,
2017-12-22,3360,,3494,28,26,2661,,1134,838,4360,3173,11,36,,
2017-12-23,3359,,3504,28,26,2661,,1134,835,4358,3163,11,36,,
2017-12-24,3358,,3493,28,26,2661,,1134,835,4357,3173,11,36,,
2017-12-25,3357,,3494,28,26,2661,,1134,832,4357,3173,11,36,,
2017-12-26,3357,,3493,28,26,2660,,1134,828,4356,3173,11,36,,
2017-12-27,3367,,3508,28,26,2656,,1114,826,4348,3176,11,34,,
2017-12-28,3373,,3467,27,26,2653,,1111,832,4245,3173,11,34,,
2017-12-29,3366,,3481,26,26,2661,,1107,830,4357,3178,11,33,,
2017-12-30,3365,,3484,26,26,2661,,1107,831,4356,3176,11,33,,
2017-12-31,3366,,3482,26,26,2661,,1107,831,4356,3175,11,33,,
2018-01-02,3368,,3428,28,28,2659,,1085,815,4353,3177,11,32,,
2018-01-03,3382,,3439,27,26,2659,,1064,805,4340,3177,11,32,,
2018-01-04,3384,,3437,28,26,2653,,1062,807,4345,3174,11,34,,
2018-01-05,3387,,3428,28,26,2660,,1036,812,4362,3174,10,34,,
2018-01-06,3387,,3426,28,26,2659,,1036,810,4362,3172,10,34,,
2018-01-07,3384,,3428,28,26,2658,,1036,808,4362,3172,10,34,,
2018-01-08,3377,,3425,27,26,2654,,1064,801,4356,3169,10,34,,
2018-01-09,3373,,3422,27,26,2653,,1096,800,4352,3166,10,33,,
2018-01-10,3369,,3416,27,26,2650,,1130,790,4348,3164,10,33,,
2018-01-11,3366,,3412,27,26,2649,,1151,784,4339,3158,10,31,,
2018-01-12,3363,,3413,27,26,2643,,1177,754,4330,3157,10,31,,
2018-01-13,3362,,3413,27,26,2643,,1177,755,4325,3156,10,31,,
2018-01-14,3360,,3411,27,26,2643,,1177,755,4324,3156,10,31,,
2018-01-15,3359,,3411,27,26,2643,,1181,777,4322,3154,10,31,,
2018-01-16,3355,,3404,27,26,2636,,1182,769,4321,3153,10,30,,
2018-01-17,3359,,3402,26,26,2630,,1188,768,4310,3150,9,30,,
2018-01-18,3358,,3399,27,25,2627,,1216,760,4298,3146,9,29,,
2018-01-19,3352,,3396,26,25,2613,,1254,735,4291,3139,9,27,,
2018-01-20,3352,,3396,25,25,2612,,1254,734,4290,3138,9,27,,
2018-01-21,3351,,3396,24,25,2609,,1254,734,4290,3138,9,27,,
2018-01-22,3376,,3258,24,25,2635,,1303,758,4306,3166,9,28,,
2018-01-23,3356,,3226,23,25,2654,,1305,756,4344,3171,10,30,,
2018-01-24,3371,,3253,23,25,2656,,1259,751,4324,3178,10,30,,
2018-01-25,3373,,3282,23,26,2662,,1238,759,4327,3184,10,30,,
2018-01-26,3381,,3295,23,26,2669,,1264,741,4327,3178,9,28,,
2018-01-27,3380,,3295,23,26,2668,,1264,739,4325,3176,9,28,,
2018-01-28,3380,,3294,23,26,2668,,1264,735,4325,3176,9,28,,
2018-01-29,3375,,3328,23,26,2665,,1217,755,4337,3178,10,30,,
2018-01-30,3379,,3343,22,26,2659,,1214,755,4350,3176,10,30,,
2018-01-31,3367,,3353,21,26,2655,,1195,748,4366,3194,10,36,,
2018-02-02,3360,,3337,21,26,2648,,1170,777,4365,3204,9,36,,
2018-02-03,3358,,3334,21,26,2647,,1170,776,4364,3203,9,36,,
2018-02-04,3358,,3337,21,26,2647,,1170,775,4363,3203,9,36,,
2018-02-05,3371,,3328,21,26,2657,,1168,785,4347,3201,10,37,,
2018-02-06,3372,,3329,21,26,2655,,1168,773,4369,3195,10,39,,
2018-02-07,3379,,3317,21,26,2663,,1178,770,4345,3196,10,39,,
2018-02-08,3377,,3315,21,26,2664,,1194,772,4351,3196,10,44,,
2018-02-09,3370,,3321,0,26,2668,,1230,778,4333,3193,11,43,,
2018-02-10,3370,,3321,0,26,2665,,1230,777,4331,3204,11,43,,
2018-02-11,3369,,3320,0,26,2665,,1230,776,4332,3204,11,43,,
2018-02-12,3373,,3369,0,25,2659,,1249,783,4322,3199,11,42,,
2018-02-13,3363,,3363,0,25,2672,,1244,774,4342,3212,11,42,,
2018-02-14,3370,,3361,0,25,2667,,1266,770,4343,3208,11,42,,
2018-02-15,3380,,3363,0,24,2665,,1272,769,4359,3203,11,38,,
2018-02-16,3395,,3339,0,24,2667,,1276,771,4350,3209,11,38,,
2018-02-17,3394,,3339,0,24,2666,,1276,771,4350,3209,11,38,,
2018-02-18,3392,,3337,0,24,2666,,1276,771,4349,3208,11,38,,
2018-02-19,3391,,3339,0,24,2666,,1276,781,4349,3205,11,38,,
2018-02-20,3393,,3354,0,24,2669,,1250,788,4329,3202,11,37,,
2018-02-21,3411,,3373,0,24,2670,,1231,777,4332,3202,12,39,,
2018-02-22,3409,,3392,0,24,2663,,1233,782,4324,3204,12,40,,
2018-02-23,3392,,3369,0,24,2654,,1245,795,4320,3212,12,40,,
2018-02-24,3391,,3369,0,24,2653,,1245,795,4320,3212,12,40,,
2018-02-25,3391,,3369,0,24,2653,,1245,795,4319,3211,12,40,,
2018-02-26,3398,,3365,0,24,2655,,1265,791,4300,3208,12,39,,
2018-02-27,3401,,3382,0,24,2650,,1260,779,4308,3207,12,39,,
2018-02-28,3394,,3368,0,24,2659,,1264,775,4302,3207,12,39,,
2018-03-02,3398,,3383,0,29,2654,,1297,779,4311,3206,12,40,,
2018-03-03,3397,,3387,0,29,2655,,1297,779,4309,3206,12,40,,
2018-03-04,3395,,3383,0,29,2655,,1297,778,4309,3206,12,40,,
2018-03-05,3388,,3394,0,29,2660,,1300,783,4322,3204,12,39,,
2018-03-06,3397,,3424,0,30,2664,,1300,787,4318,3200,12,39,,
2018-03-07,3402,,3437,0,30,2656,,1337,778,4303,3197,11,37,,
2018-03-08,3392,,3472,0,30,2660,,1334,772,4304,3197,11,43,,
2018-03-09,3409,,3422,0,30,2644,,1309,791,4349,3191,11,42,,
2018-03-10,3409,,3420,0,30,2643,,1309,790,4348,3190,11,41,,
2018-03-11,3409,,3420,0,30,2643,,1309,789,4346,3189,11,41,,
2018-03-12,3410,,3455,0,30,2630,,1371,794,4366,3188,10,41,,
2018-03-13,3401,,3488,0,30,2633,,1323,748,4352,3185,10,39,,
2018-03-14,3394,,3467,0,30,2661,,1320,774,4357,3180,10,39,,
2018-03-15,3385,,3494,0,30,2657,,1334,773,4347,3178,10,42,,
2018-03-16,3389,,3445,0,30,2659,,1342,787,4353,3176,11,39,,
2018-03-17,3386,,3443,0,30,2658,,1342,784,4351,3176,11,42,,
2018-03-18,3384,,3443,0,30,2656,,1342,784,4352,3175,11,42,,
2018-03-19,3393,,3470,0,30,2653,,1356,797,4336,3173,12,42,,
2018-03-20,3403,,3443,0,30,2649,,1355,789,4343,3170,12,40,,
2018-03-21,3380,,3453,0,30,2635,,1359,787,4341,3172,12,42,,
2018-03-22,3394,,3445,0,31,2636,,1372,790,4339,3166,12,42,,
2018-03-23,3392,,3471,0,31,2626,,1372,801,4323,3163,12,42,,
2018-03-24,3386,,3470,0,31,2623,,1372,799,4319,3161,12,42,,
2018-03-25,3383,,3502,0,31,2622,,1372,799,4318,3161,12,42,,
2018-03-26,3380,,3467,0,31,2617,,1369,802,4308,3158,12,42,,
2018-03-27,3379,,3523,0,31,2617,,1326,801,4302,3154,12,42,,
2018-03-28,3366,,3573,0,31,2640,,1289,801,4305,3156,12,42,,
2018-03-29,3359,,3592,0,31,2634,,1289,800,4309,3154,12,42,,
2018-03-30,3382,,3575,0,31,2652,,1274,747,4289,3148,11,80,,
2018-03-31,3382,,3575,0,31,2652,,1274,746,4284,3148,12,80,,
2018-04-02,3392,,3599,0,31,2659,,1265,746,4268,3147,11,81,,
2018-04-03,3389,,3648,0,31,2660,,1257,775,4230,3146,11,44,,
2018-04-04,3404,,3623,0,32,2664,,1266,789,4207,3166,12,46,,
2018-04-05,3402,,3369,0,32,2657,,1229,808,4190,3168,6,46,,
2018-04-06,3403,,3674,0,32,2661,,1211,808,4175,3163,6,46,,
2018-04-07,3403,,3673,0,32,2661,,1211,809,4172,3162,6,46,,
2018-04-08,3402,,3671,0,32,2660,,1211,807,4169,3160,6,46,,
2018-04-09,3387,,3714,0,32,2660,,1217,810,4167,3155,6,46,,
2018-04-10,3406,,3754,0,33,2665,,1207,799,4134,3151,6,48,,
2018-04-11,3405,,3754,0,33,2714,,1234,793,4074,3148,6,48,,
2018-04-12,3404,,3778,0,33,2765,,1212,794,4008,3176,6,48,,
2018-04-13,3408,,3703,0,33,2822,,1295,814,3963,3191,6,26,,
2018-04-14,3406,,3697,0,33,2819,,1295,814,3963,3191,6,26,,
2018-04-15,3404,,3697,0,33,2819,,1295,814,3963,3191,6,26,,
2018-04-16,3398,,3704,0,33,2852,,1280,824,3917,3196,6,26,,
2018-04-17,3419,,3739,0,32,2901,,1281,818,3844,3193,6,26,,
2018-04-18,3444,,3752,0,32,2914,,1258,825,3817,3205,6,26,,
2018-04-19,3442,,3734,0,32,2952,,1255,826,3810,3182,6,26,,
2018-04-20,3428,,3738,0,32,2977,,1267,827,3781,3209,6,26,,
2018-04-21,3427,,3739,0,32,2977,,1267,837,3780,3209,6,26,,
2018-04-22,3424,,3738,0,32,2976,,1267,836,3780,3209,6,26,,
2018-04-23,3434,,3766,0,32,2974,,1268,829,3773,3220,6,26,,
2018-04-24,3429,,3791,0,32,2970,,1222,821,3770,3227,6,25,,
2018-04-25,3428,,3723,0,32,3031,,1216,821,3811,3222,6,25,,
2018-04-26,3417,,3756,0,32,3025,,1222,824,3815,3222,6,25,,
2018-04-27,3390,,3745,0,32,3045,,1213,842,3817,3221,6,25,,
2018-04-28,3388,,3745,0,32,3045,,1213,842,3814,3219,6,25,,
2018-04-29,3388,,3745,0,32,3044,,1213,842,3813,3219,6,25,,
2018-04-30,3386,,3742,0,32,3045,,1215,844,3806,3216,6,25,,
2018-05-02,3389,,3799,0,32,3014,,1253,839,3756,3216,6,24,,
2018-05-03,3395,,3787,0,32,3027,,1179,855,3766,3211,6,24,,
2018-05-04,3393,,3772,0,31,3045,,1233,877,3735,3212,6,24,,
2018-05-05,3392,,3750,0,31,3044,,1233,875,3728,3209,6,24,,
2018-05-06,3392,,3768,0,31,3043,,1233,870,3729,3209,6,24,,
2018-05-07,3386,,3803,0,31,3036,,1236,873,3722,3206,6,24,,
2018-05-08,3393,,3770,0,32,3048,,1201,875,3718,3213,6,32,,
2018-05-09,3385,,3784,0,32,3045,,1169,898,3711,3221,6,32,,
2018-05-10,3376,,3796,0,31,3055,,1163,909,3710,3223,6,32,,
2018-05-11,3383,,3753,0,31,3055,,1171,925,3714,3221,6,31,,
2018-05-12,3380,,3752,0,31,3055,,1171,925,3714,3222,6,31,,
2018-05-13,3379,,3751,0,31,3053,,1171,922,3714,3220,6,31,,
2018-05-14,3386,,3797,0,31,3058,,1172,953,3701,3226,6,31,,
2018-05-15,3377,,3786,0,31,3047,,1161,966,3693,3219,6,31,,
2018-05-16,3384,,3791,0,31,3042,,1173,973,3690,3234,6,27,,
2018-05-17,3379,,3777,0,31,3055,,1182,968,3696,3258,6,27,,
2018-05-18,3381,,3795,0,31,3056,,1227,962,3685,3256,6,28,,
2018-05-19,3382,,3764,0,31,3049,,1227,957,3685,3256,6,28,,
2018-05-20,3378,,3764,0,31,3049,,1227,957,3684,3256,6,28,,
2018-05-21,3390,,3761,0,31,3050,,1227,976,3670,3254,6,29,,
2018-05-22,3411,,3783,0,31,3056,,1226,977,3660,3248,6,29,,
2018-05-23,3430,,3765,0,32,3049,,1240,1003,3666,3248,6,29,,
2018-05-24,3426,,3777,0,33,3051,,1227,998,3673,3251,6,29,,
2018-05-25,3436,,3729,0,34,3064,,1248,997,3704,3250,6,29,,
2018-05-26,3434,,3728,0,34,3064,,1248,997,3704,3249,6,29,,
2018-05-27,3433,,3726,0,34,3062,,1248,993,3703,3249,6,29,,
2018-05-28,3432,,3726,0,34,3063,,1248,1001,3691,3248,6,28,,
2018-05-29,3318,,3754,0,36,3059,,1248,992,3682,3242,6,28,,
2018-05-30,3440,,3732,0,36,3051,,1261,1005,3673,3234,6,28,,
2018-05-31,3426,,3701,0,37,3044,,1319,1003,3698,3243,6,31,,
2018-06-01,3443,,3719,0,37,3044,,1347,982,3675,3242,5,31,,
2018-06-02,3442,,3718,0,37,3044,,1347,980,3673,3242,5,31,,
2018-06-03,3441,,3718,0,37,3043,,1347,972,3671,3240,5,31,,
2018-06-04,3434,,3731,0,37,3040,,1359,989,3671,3240,6,31,,
2018-06-05,3433,,3725,0,36,3057,,1336,999,3658,3245,6,31,,
2018-06-06,3438,,3738,0,36,3054,,1333,997,3658,3241,6,31,,
2018-06-07,3432,,3747,0,36,3052,,1334,996,3655,3242,8,33,,
2018-06-08,3439,,3751,0,36,3058,,1331,980,3655,3244,8,33,,
2018-06-09,3439,,3749,0,36,3060,,1331,981,3655,3244,8,33,,
2018-06-10,3438,,3749,0,36,3058,,1331,977,3654,3244,6,33,,
2018-06-11,3431,,3766,0,36,3050,,1329,989,3642,3235,6,33,,
2018-06-12,3426,,3798,0,37,3056,,1305,986,3642,3234,6,33,,
2018-06-13,3424,,3819,0,38,3063,,1314,991,3631,3232,6,33,,
2018-06-14,3418,,3835,0,38,3058,,1298,994,3638,3238,6,33,,
2018-06-15,3419,,3785,0,37,3059,,1341,990,3668,3237,6,33,,
2018-06-16,3417,,3782,0,37,3057,,1341,987,3660,3236,6,33,,
2018-06-17,3416,,3820,0,37,3056,,1341,987,3661,3236,6,33,,
2018-06-18,3425,,3789,0,37,3049,,1320,1006,3655,3234,6,30,,
2018-06-19,3427,,3749,0,37,3057,,1337,1001,3674,3232,6,31,,
2018-06-20,3452,,3725,0,37,3049,,1371,996,3667,3237,6,38,,
2018-06-21,3450,,3746,0,38,3055,,1357,992,3667,3235,6,38,,
2018-06-22,3447,,3754,0,38,3047,,1362,986,3693,3235,6,38,,
2018-06-23,3447,,3755,0,38,3046,,1362,983,3693,3234,6,38,,
2018-06-24,3446,,3754,0,38,3044,,1362,979,3691,3234,6,38,,
2018-06-25,3441,,3756,0,38,3043,,1331,996,3702,3241,6,38,,
2018-06-26,3443,,3760,0,38,3051,,1321,989,3694,3238,6,37,,
2018-06-27,3426,,3789,0,38,3062,,1300,981,3691,3237,6,37,,
2018-06-28,3417,,3831,0,37,3061,,1279,972,3693,3234,6,37,,
2018-06-29,3423,,3841,0,37,3039,,1297,974,3711,3231,6,40,,
2018-07-02,3413,,3829,0,37,3042,,1295,955,3708,3230,6,40,,
2018-07-03,3415,,3767,0,37,3038,,1315,936,3708,3222,6,38,,
2018-07-04,3414,,3763,0,37,3038,,1315,933,3707,3223,6,38,,
2018-07-05,3414,,3744,0,37,3038,,1348,923,3697,3213,6,36,,
2018-07-06,3422,,3737,0,38,3051,,1350,925,3690,3206,6,35,,
2018-07-07,3420,,3738,0,38,3051,,1350,923,3689,3206,6,35,,
2018-07-08,3420,,3739,0,38,3051,,1350,921,3689,3205,6,35,,
2018-07-09,3420,,3739,0,38,3051,,1350,921,3689,3205,6,35,,
2018-07-10,3393,,3676,0,37,3058,,1398,935,3693,3211,6,32,,
2018-07-11,3421,,3646,0,35,3066,,1409,938,3689,3202,7,33,,
2018-07-12,3415,,3627,0,35,3074,,1417,930,3688,3209,7,36,,
2018-07-13,3403,,3635,0,35,3056,,1456,919,3674,3203,6,36,,
2018-07-14,3403,,3634,0,35,3056,,1456,919,3674,3203,6,36,,
2018-07-15,3403,,3631,0,35,3054,,1456,907,3673,3203,6,36,,
2018-07-16,3390,,3609,0,34,3051,,1474,945,3664,3218,7,36,,
2018-07-17,3420,,3624,0,34,3058,,1444,943,3659,3216,7,36,,
2018-07-18,3421,,3657,0,34,3057,,1401,947,3654,3225,7,36,,
2018-07-19,3418,,3668,0,34,3060,,1399,945,3651,3222,7,35,,
2018-07-20,3414,,3669,0,35,3055,,1419,946,3670,3218,6,33,,
2018-07-21,3414,,3669,0,35,3055,,1419,945,3666,3216,6,33,,
2018-07-22,3412,,3667,0,35,3054,,1419,945,3666,3216,6,33,,
2018-07-23,3398,,3649,0,35,3056,,1389,951,3662,3210,6,34,,
